"","refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed.9908_bed","refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed.DNase1HS_8846_bed"
"22766",-1.92009553233328,-1.1634670173563
"22767",-1.92067401324718,-1.51515940923788
"22768",-1.91696345758804,-1.95561705292646
"22769",-1.9266482976131,-1.94142215086678
"22770",-1.91588864805932,-1.94600013930693
"22771",-1.92730904498713,-1.54749289629087
"22772",-1.94784493280044,-1.4090913215456
"22773",-1.82631851027154,-1.8305901018593
"22774",-1.88887196365488,-1.36566382288919
"22775",-1.90748988831602,-1.36307101231091
"22776",-1.90135627418294,-1.91055414172617
"22777",-1.92067401324718,-1.5980311123048
"22778",-1.90745479239439,-1.61744267809121
"22779",-1.94784493280044,-1.6490352120569
"22780",-1.93404701968613,-1.92350519499028
"22781",-1.90766541047898,-1.40366685969887
"22782",-1.92730904498713,-1.94600013930693
"22783",-1.92727231041473,-1.6903698325741
"22784",-1.91410318886841,-1.56749570113897
"22785",-1.90132167042356,-1.60143505711874
"22786",-1.92067401324718,-1.19373181890771
"22787",-1.94784493280044,-1.21716919479741
"22788",-1.94089118208641,-1.16993125619215
"22789",-1.88887196365488,-1.92752951769611
"22790",-1.90132167042356,-1.95311480916229
"22791",-1.90132167042356,-1.91915714116544
"22792",-1.94784493280044,-1.37524363718067
"22793",-1.95495098701104,-1.37448177102836
"22794",-1.86515379107523,-1.89387712599335
"22795",-1.92661161888482,-1.61843370420343
"22796",-1.901148692972,-1.49153761872664
"22797",-1.93415896568028,-1.52312491524149
"22798",-1.88279501390722,-1.59303424924105
"22799",-1.88279501390722,-1.59303424924105
"22800",-1.92730904498713,-1.17285698091425
"22801",-1.93404701968613,-1.9148521878731
"22802",-1.93677926441801,-1.46568192272191
"22803",-1.94784493280044,-1.46599929202463
"22804",-1.92730904498713,-1.6992089320122
"22805",-1.91410318886841,-1.25488615491475
"22806",-1.92657494325402,-1.4047242881979
"22807",-1.89506926092226,-1.50177217684822
"22808",-1.92730904498713,-1.84019226703057
"22809",-1.92031237238866,-1.67386904328921
"22810",-1.92730904498713,-1.38634842174904
"22811",-1.92067401324718,-1.08455795109389
"22812",-1.94092908690702,-1.86258258500961
"22813",-1.93359952404437,-1.87037454796432
"22814",-1.92730904498713,-1.35083071110008
"22815",-1.93408433181141,-1.70923104993344
"22816",-1.93333869769932,-1.62501349869889
"22817",-1.90132167042356,-1.28112479585937
"22818",-1.92136196163033,-1.62335005840724
"22819",-1.9247085811167,-1.6200964925485
"22820",-1.94089118208641,-1.74901919290365
"22821",-1.89506926092226,-1.91750186149422
"22822",-1.93404701968613,-1.61133053602338
"22823",-1.90507489887584,-1.68850043453963
"22824",-1.90132167042356,-1.66408096900929
"22825",-1.93453232753435,-1.94142215086678
"22826",-1.93404701968613,-1.93685436289336
"22827",-1.93404701968613,-1.89780649196026
"22828",-1.93345046123807,-1.74026281324873
"22829",-1.93576670396525,-1.93685436289336
"22830",-1.9620956426876,-1.46886610088039
"22831",-1.92730904498713,-1.62930190742442
"22832",-1.93404701968613,-1.85477250734761
"22833",-1.926758352388,-1.75562390597943
"22834",-1.93404701968613,-1.95534266676513
"22835",-1.94286663275091,-1.96007058589144
"22836",-1.876801924968,-1.90629821519445
"22837",-1.94089118208641,-1.95066566402772
"22838",-1.94089118208641,-1.94557847553746
"22839",-1.92730904498713,-1.80197557446688
"22840",-1.91413882621155,-1.27141086979681
"22841",-1.9334877221434,-1.94142215086678
"22842",-1.93412164714261,-1.47053114605567
"22843",-1.93404701968613,-1.96826846005417
"22844",-1.92712540318901,-1.96007058589144
"22845",-1.93404701968613,-1.95066566402772
"22846",-1.91339105542705,-1.51410829534259
"22847",-1.95495098701104,-1.47051831362162
"22848",-1.92223250961794,-1.83671932973809
"22849",-1.90759519310099,-1.56674234360265
"22850",-1.91410318886841,-1.27996479846141
"22851",-1.92270478606791,-1.38429187462675
"22852",-1.92071019390134,-1.72367608897981
"22853",-1.92067401324718,-1.50442791289398
"22854",-1.93400971076622,-1.49086471112083
"22855",-1.92518355935483,-1.87775134602195
"22856",-1.92016780032278,-1.91915714116544
"22857",-1.94089118208641,-1.52670284715111
"22858",-1.58829613659403,-1.81149336618189
"22859",-1.59042189271136,-1.80989251168595
"22860",-1.90766541047898,-1.86229783285304
"22861",-1.90766541047898,-1.63931193796932
"22862",-1.94089118208641,-1.50791042250862
"22863",-1.92730904498713,-1.14749560848207
"22864",-1.93363679774151,-1.42428116209846
"22865",-1.92067401324718,-1.82231924015122
"22866",-1.90007776780308,-1.87386859273802
"22867",-1.90766541047898,-1.84001194961801
"22868",-1.90766541047898,-1.84329944741798
"22869",-1.94089118208641,-1.57963162014248
"22870",-1.882695553359,-1.95066566402772
"22871",-1.91349780102963,-1.96972419711071
"22872",-1.91410318886841,-1.54166437400805
"22873",-1.94089118208641,-1.55166476625982
"22874",-1.93404701968613,-1.48675575691608
"22875",-1.89506926092226,-1.28347915216455
"22876",-1.90748988831602,-1.31352461034018
"22877",-1.90766541047898,-1.31675478128848
"22878",-1.92067401324718,-1.85105818509709
"22879",-1.92067401324718,-1.91883278528653
"22880",-1.9338605071293,-1.48293612651735
"22881",-1.87624633124416,-1.72353819582676
"22882",-1.88282817248573,-1.59072642333055
"22883",-1.89506926092226,-1.87801362094916
"22884",-1.90128706942112,-1.35372373781353
"22885",-1.94070170759193,-1.81208464535001
"22886",-1.9163182527257,-1.92841252948502
"22887",-1.92730904498713,-1.76147718778171
"22888",-1.92730904498713,-1.94600013930693
"22889",-1.90766541047898,-1.76090081811263
"22890",-1.91410318886841,-1.70796556400526
"22891",-1.91410318886841,-1.93237128327175
"22892",-1.94784493280044,-1.93237128327175
"22893",-1.91410318886841,-1.19520655062659
"22894",-1.90132167042356,-1.43929252344854
"22895",-1.88887196365488,-1.89797814307585
"22896",-1.92067401324718,-1.6689980951558
"22897",-1.92067401324718,-1.54275412165926
"22898",-1.92730904498713,-1.17281172068995
"22899",-1.89571779290556,-1.93237128327175
"22900",-1.93404701968613,-1.94142215086678
"22901",-1.91410318886841,-1.65136418657196
"22902",-1.90132167042356,-1.90850890573205
"22903",-1.88937662476667,-1.90629821519445
"22904",-1.90777075783714,-1.94104282122269
"22905",-1.89506926092226,-1.86703627386927
"22906",-1.91410318886841,-1.93237128327175
"22907",-1.92730904498713,-1.94600013930693
"22908",-1.92060166098015,-1.95534266676513
"22909",-1.876801924968,-1.10884180961542
"22910",-1.87696547024649,-1.13204957658019
"22911",-1.95495098701104,-1.26496029496628
"22912",-1.90731443706251,-1.36362244651528
"22913",-1.90766541047898,-1.47230566852519
"22914",-1.92730904498713,-1.31302429160584
"22915",-1.91410318886841,-1.27953473019182
"22916",-1.93404701968613,-1.8539340108226
"22917",-1.93341320352931,-1.37660596889691
"22918",-1.94089118208641,-1.93685436289336
"22919",-1.92730904498713,-1.25799011915972
"22920",-1.88279501390722,-1.64981015000067
"22921",-1.89500105070037,-1.70707970039999
"22922",-1.90766541047898,-1.39536361370138
"22923",-1.90766541047898,-1.40120949323689
"22924",-1.90132167042356,-1.92793400858525
"22925",-1.89503515447218,-1.84013215290743
"22926",-1.85359286471295,-1.95066566402772
"22927",-1.90132167042356,-1.68386184369018
"22928",-1.91410318886841,-1.71496055263348
"22929",-1.90132167042356,-1.40632634305475
"22930",-1.91406755444936,-1.25677254002581
"22931",-1.92661161888482,-1.95066566402772
"22932",-1.94089118208641,-1.67092770924527
"22933",-1.90759519310099,-1.71796731439462
"22934",-1.93136893628568,-1.51089971303104
"22935",-1.90752498707402,-1.53923742572362
"22936",-1.92063783560695,-1.40318306408441
"22937",-1.91410318886841,-1.87781689990613
"22938",-1.90132167042356,-1.43046223658867
"22939",-1.90063017361016,-1.47696927824533
"22940",-1.92074637756992,-1.46240755248266
"22941",-1.90069927376654,-1.85880115509526
"22942",-1.90756008866886,-1.81025709975843
"22943",-1.92052932076479,-1.46769160672458
"22944",-1.94089118208641,-1.96007058589144
"22945",-1.9338605071293,-1.59928936322677
"22946",-1.92730904498713,-1.9063332177721
"22947",-1.93404701968613,-1.96855113814062
"22948",-1.91378258430666,-1.90215292257666
"22949",-1.91410318886841,-1.95534266676513
"22950",-1.91460237798303,-1.58720357128346
"22951",-1.92661161888482,-1.74569366766871
"22952",-1.94089118208641,-1.44667536419157
"22953",-1.92730904498713,-1.23874892569134
"22954",-1.87098720687397,-1.96003097313254
"22955",-1.89506926092226,-1.43098912965265
"22956",-1.92063783560695,-1.96007058589144
"22957",-1.93404701968613,-1.91915714116544
"22958",-1.88887196365488,-1.49607319580649
"22959",-1.90132167042356,-1.67678916492235
"22960",-1.92730904498713,-1.6340255782974
"22961",-1.92727231041473,-1.53803651387506
"22962",-1.89445575425343,-1.80205816350999
"22963",-1.94047444726131,-1.9063332177721
"22964",-1.92060166098015,-1.53902702628887
"22965",-1.93337594901657,-1.56415563401556
"22966",-1.91410318886841,-1.9148521878731
"22967",-1.89506926092226,-1.92793400858525
"22968",-1.89506926092226,-1.55394461396805
"22969",-1.92067401324718,-1.81208464535001
"22970",-1.90819240299833,-1.03569321769606
"22971",-1.91410318886841,-1.54213323574155
"22972",-1.92727231041473,-1.78911990969313
"22973",-1.88279501390722,-1.76996001884206
"22974",-1.90132167042356,-1.92793400858525
"22975",-1.90777075783714,-1.45893272649061
"22976",-1.85927203715582,-1.37383420686072
"22977",-1.89506926092226,-1.74899482650637
"22978",-1.91410318886841,-1.61575414218002
"22979",-1.92657494325402,-1.89387712599335
"22980",-1.92063783560695,-1.72069816272538
"22981",-1.90766541047898,-1.88981447258884
"22982",-1.92067401324718,-1.74751105551501
"22983",-1.92063783560695,-1.59521758103336
"22984",-1.90132167042356,-1.94142215086678
"22985",-1.92723557894925,-1.89326529990215
"22986",-1.92067401324718,-1.47337645618122
"22987",-1.92730904498713,-1.93237128327175
"22988",-1.92719885059015,-1.73983317316564
"22989",-1.92716212533691,-1.46303775034972
"22990",-1.90766541047898,-1.95039438740503
"22991",-1.92730904498713,-1.37685412536206
"22992",-1.92056548936626,-1.37911473066809
"22993",-1.89500105070037,-1.49966745295145
"22994",-1.88887196365488,-1.94573176045281
"22995",-1.91987880049052,-1.9148521878731
"22996",-1.90766541047898,-1.95534266676513
"22997",-1.92511045195933,-1.93237128327175
"22998",-1.92009553233328,-1.70712395069112
"22999",-1.90132167042356,-1.33959940892572
"23000",-1.92727231041473,-1.89797814307585
"23001",-1.90291630393348,-1.10922699321664
"23002",-1.90766541047898,-1.10860194033277
"23003",-1.89530808109979,-1.86614187479667
"23004",-1.89506926092226,-1.86614187479667
"23005",-1.90770052342575,-1.43808805387243
"23006",-1.88279501390722,-1.81205647093747
"23007",-1.89503515447218,-1.60747891006807
"23008",-1.91410318886841,-1.59504661241376
"23009",-1.92723557894925,-1.72081232156785
"23010",-1.90132167042356,-1.94600013930693
"23011",-1.88883834042241,-1.94142215086678
"23012",-1.92078256425343,-1.94600013930693
"23013",-1.91410318886841,-1.94600013930693
"23014",-1.89438764031321,-1.95058813912892
"23015",-1.90619322438483,-1.95530348288981
"23016",-1.89506926092226,-1.7261888006006
"23017",-1.88880471979287,-1.95066566402772
"23018",-1.91339105542705,-1.8897807763106
"23019",-1.90766541047898,-1.81961603441024
"23020",-1.89452387887818,-1.59089569932346
"23021",-1.9408532805738,-1.49409067057536
"23022",-1.9142814048346,-1.65241631369142
"23023",-1.90780587930268,-1.63363308438736
"23024",-1.92730904498713,-1.78238447133367
"23025",-1.90132167042356,-1.49381979519584
"23026",-1.90149471679868,-1.64048703940537
"23027",-1.92052932076479,-1.45381528342295
"23028",-1.89523983336147,-1.84043280676638
"23029",-1.8735438865682,-1.43056756407506
"23030",-1.91410318886841,-1.62267553226344
"23031",-1.90132167042356,-1.39809203834745
"23032",-1.88873748634093,-1.19432926330163
"23033",-1.84245257442219,-1.72551886031108
"23034",-1.91406755444936,-1.95066566402772
"23035",-1.92730904498713,-1.96007058589144
"23036",-1.89537633956467,-1.95016199937742
"23037",-1.89489875545036,-1.89387712599335
"23038",-1.94089118208641,-1.95066566402772
"23039",-1.95495098701104,-1.97955584463343
"23040",-1.94784493280044,-1.97959727901612
"23041",-1.95495098701104,-1.95908134925148
"23042",-1.91410318886841,-1.95062689984847
"23043",-1.91378258430666,-1.95971420106751
"23044",-1.93400971076622,-1.96007058589144
"23045",-1.91638989483769,-1.26517617690368
"23046",-1.93118357007778,-1.96972419711071
"23047",-1.95416868565225,-1.95534266676513
"23048",-1.94089118208641,-1.96972419711071
"23049",-1.95569548082409,-1.97959727901612
"23050",-1.89506926092226,-1.85474142303439
"23051",-1.90801666776269,-1.78256870073214
"23052",-1.92031237238866,-1.83285996449164
"23053",-1.90766541047898,-1.9148521878731
"23054",-1.90766541047898,-1.94896330485879
"23055",-1.90132167042356,-1.95526430254949
"23056",-1.91406755444936,-1.88160298804842
"23057",-1.92727231041473,-1.12961365415204
"23058",-1.89894064509188,-1.48046075713709
"23059",-1.90766541047898,-1.86610996601432
"23060",-1.92067401324718,-1.60094961812635
"23061",-1.92136196163033,-1.73177316233537
"23062",-1.8727331816811,-1.43761195814189
"23063",-1.89503515447218,-1.84366289912919
"23064",-1.92712540318901,-1.29604693462162
"23065",-1.92067401324718,-1.82582385300776
"23066",-1.92067401324718,-1.42756988389496
"23067",-1.92067401324718,-1.76687692147892
"23068",-1.91410318886841,-1.89797814307585
"23069",-1.92081875395238,-1.09521415121815
"23070",-1.9200232763674,-1.08072834960859
"23071",-1.92657494325402,-1.92701525537207
"23072",-1.876801924968,-1.69471313452387
"23073",-1.86505828926464,-1.76702928768861
"23074",-1.91349780102963,-1.86620569939549
"23075",-1.87072913987868,-1.40082678264709
"23076",-1.88262925897909,-1.72390600824078
"23077",-1.8770636269837,-1.72783337485921
"23078",-1.90766541047898,-1.59550838224131
"23079",-1.91413882621155,-1.0040227687165
"23080",-1.90152933434937,-1.91915714116544
"23081",-1.86467649189332,-1.10446696051593
"23082",-1.92042083302987,-1.63751752524883
"23083",-1.91410318886841,-1.65698550284923
"23084",-1.85983777038636,-1.36931792860723
"23085",-1.90703386240564,-1.45622985973039
"23086",-1.88296083212232,-1.48740898179906
"23087",-1.88279501390722,-1.77001116345519
"23088",-1.90132167042356,-1.35352765478792
"23089",-1.9274927644712,-1.40746795514642
"23090",-1.89506926092226,-1.35366490360953
"23091",-1.91410318886841,-1.41569139572581
"23092",-1.88887196365488,-1.33342586430655
"23093",-1.89527395589003,-1.30251782843881
"23094",-1.90763030037088,-1.91456670258301
"23095",-1.89513748185892,-1.55912238968971
"23096",-1.90139088069971,-1.31693494161709
"23097",-1.9408532805738,-1.35906165138101
"23098",-1.94055018749204,-1.4943074925878
"23099",-1.88904011887512,-1.61326923479017
"23100",-1.91399629438162,-1.95051062806644
"23101",-1.89506926092226,-1.60145240426507
"23102",-1.92067401324718,-1.66444181193414
"23103",-1.92067401324718,-1.67877451458282
"23104",-1.876801924968,-1.66594855965311
"23105",-1.92067401324718,-1.89797814307585
"23106",-1.88887196365488,-1.73466322203208
"23107",-1.91410318886841,-1.0808852819229
"23108",-1.87719453715256,-1.46068548125422
"23109",-1.92701525537207,-1.06954001629961
"23110",-1.94089118208641,-1.86614187479667
"23111",-1.86505828926464,-1.49125487053045
"23112",-1.93404701968613,-1.13173183886435
"23113",-1.89571779290556,-1.33879328924584
"23114",-1.88890558949066,-1.66162320076793
"23115",-1.88246356728966,-1.24726030606467
"23116",-1.87370620930673,-1.25403566014466
"23117",-1.92013166482483,-0.945789256247151
"23118",-1.90132167042356,-1.49136256242411
"23119",-1.89506926092226,-1.85508347290715
"23120",-1.92067401324718,-1.22748759770836
"23121",-1.90692869362394,-1.23484575169598
"23122",-1.88286133359612,-1.26760624017703
"23123",-1.90128706942112,-1.52164998417233
"23124",-1.8822648206695,-1.13416195964942
"23125",-1.90128706942112,-1.13237932808052
"23126",-1.92067401324718,-1.70452086732198
"23127",-1.90763030037088,-1.92350519499028
"23128",-1.91406755444936,-1.31942881658342
"23129",-1.91175756648843,-1.88578947175001
"23130",-1.90759519310099,-1.30246553740304
"23131",-1.90766541047898,-1.31180272193344
"23132",-1.84257345521955,-1.64775957981777
"23133",-1.88887196365488,-1.19976421067265
"23134",-1.88279501390722,-1.79539171067296
"23135",-1.911155437273,-1.41546524779219
"23136",-1.89503515447218,-1.52832698149991
"23137",-1.92727231041473,-1.90549393354554
"23138",-1.81604721373342,-1.93659157502405
"23139",-1.91417446647926,-1.24070240752048
"23140",-1.88863665567487,-1.02886801193393
"23141",-1.90139088069971,-1.91908504114337
"23142",-1.87830886969242,-1.35831771601478
"23143",-1.90763030037088,-1.61165009212962
"23144",-1.93404701968613,-1.41049720373624
"23145",-1.62085771335268,-1.41700538107612
"23146",-1.62615049191135,-1.41707345408996
"23147",-1.90843855185503,-0.958939084592534
"23148",-1.92052932076479,-1.71665353464395
"23149",-1.88887196365488,-1.91474510889612
"23150",-1.89506926092226,-1.75952563653212
"23151",-1.88887196365488,-1.77632238386997
"23152",-1.90766541047898,-1.67311138009256
"23153",-1.90087207227353,-1.53237709758217
"23154",-1.90132167042356,-1.52665903581406
"23155",-1.85930344745359,-1.15050073741578
"23156",-1.85325198636936,-1.14826480091716
"23157",-1.89506926092226,-1.21118138149042
"23158",-1.9073495216432,-1.07445586537469
"23159",-1.9268317377349,-1.8085489855351
"23160",-1.90766541047898,-1.34948849381514
"23161",-1.88279501390722,-1.5950637062473
"23162",-1.88279501390722,-1.85748539500063
"23163",-1.92067401324718,-1.3195103801895
"23164",-1.89592279384489,-1.45879530931674
"23165",-1.90132167042356,-1.80197557446688
"23166",-1.92730904498713,-1.73060381730501
"23167",-1.91410318886841,-1.80531918735006
"23168",-1.90132167042356,-1.26710789180605
"23169",-1.89523983336147,-1.67364365396561
"23170",-1.87873569477042,-1.78573913322246
"23171",-1.84475508282381,-1.44340806604512
"23172",-1.90135627418294,-1.56374191410996
"23173",-1.90745479239439,-1.87781689990613
"23174",-1.91421010967201,-1.25010915872858
"23175",-1.90766541047898,-1.45158601144576
"23176",-1.87085815420771,-1.46104943798564
"23177",-1.87085815420771,-1.45418588403872
"23178",-1.90766541047898,-1.53003079050004
"23179",-1.98443069357012,-1.97959727901612
"23180",-1.9768710539895,-1.97959727901612
"23181",-2,-2
"23182",-1.88887196365488,-1.50761681496038
"23183",-1.92067401324718,-1.48444404905491
"23184",-1.86489916623428,-1.56607023439154
"23185",-1.92730904498713,-1.5188297867905
"23186",-1.92067401324718,-1.5660382551211
"23187",-1.89517159634634,-1.88081011793883
"23188",-1.92049315517523,-1.54610095011901
"23189",-1.92730904498713,-1.58058952591378
"23190",-1.90135627418294,-1.91055414172617
"23191",-1.90497020335155,-1.74205756942686
"23192",-1.92067401324718,-1.7454760913143
"23193",-1.92730904498713,-1.81590506910416
"23194",-1.92067401324718,-1.45237295522965
"23195",-1.92730904498713,-1.88998299320789
"23196",-1.94089118208641,-1.70432296598253
"23197",-1.91410318886841,-1.90981251242458
"23198",-1.92730904498713,-1.47773839115461
"23199",-1.93333869769932,-1.80849309537585
"23200",-1.90132167042356,-1.85820543647634
"23201",-1.92730904498713,-1.35628090636046
"23202",-1.91342663437943,-1.28692967414436
"23203",-1.90766541047898,-1.86229783285304
"23204",-1.94726759259678,-1.27661822178086
"23205",-1.90132167042356,-1.52841494581481
"23206",-1.90822755858032,-1.54370989911731
"23207",-1.91922925315928,-1.25691376124779
"23208",-1.95424685240586,-1.65682782127106
"23209",-1.86499463305611,-1.8120282983526
"23210",-1.94784493280044,-1.6844494655781
"23211",-1.92822842058324,-1.35811954828444
"23212",-1.92730904498713,-1.72390600824078
"23213",-1.83710715928575,-1.61332271603916
"23214",-1.90413354652146,-1.90584343821748
"23215",-1.90766541047898,-1.41144819351436
"23216",-1.90766541047898,-1.51088563062108
"23217",-1.91410318886841,-1.90177173449706
"23218",-1.93404701968613,-1.31211447515129
"23219",-1.9142814048346,-1.1862589323729
"23220",-1.91410318886841,-1.16379618659763
"23221",-1.92063783560695,-1.54558202500421
"23222",-1.90780587930268,-1.94142215086678
"23223",-1.93412164714261,-1.89374109013259
"23224",-1.92778687739662,-1.92793400858525
"23225",-1.92067401324718,-1.95066566402772
"23226",-1.90766541047898,-1.89387712599335
"23227",-1.89506926092226,-1.95066566402772
"23228",-1.94784493280044,-1.93266871979183
"23229",-1.91406755444936,-1.45858302280814
"23230",-1.9120766790747,-1.45863296324021
"23231",-1.94089118208641,-1.4346008692844
"23232",-1.92067401324718,-1.85118148539798
"23233",-1.92067401324718,-1.6940255856037
"23234",-1.91410318886841,-1.95066566402772
"23235",-1.9138538093141,-1.64065788322763
"23236",-1.92085494666725,-1.95534266676513
"23237",-1.87621367138463,-1.95023944823752
"23238",-1.89506926092226,-1.48481521828248
"23239",-1.89517159634634,-1.47181630806799
"23240",-1.92013166482483,-1.68122734017452
"23241",-1.92067401324718,-1.93237128327175
"23242",-1.93745561865354,-1.95066566402772
"23243",-1.93408433181141,-1.54830565080646
"23244",-1.92067401324718,-1.92350519499028
"23245",-1.89506926092226,-1.72051557097079
"23246",-1.91388942619868,-1.61459036512167
"23247",-1.91417446647926,-1.01274051809193
"23248",-1.92727231041473,-1.64525787657583
"23249",-1.93400971076622,-1.9063332177721
"23250",-1.92042083302987,-1.65019813812841
"23251",-1.92727231041473,-1.6477209827255
"23252",-1.9408532805738,-1.2548392953461
"23253",-1.94089118208641,-1.65008170529074
"23254",-1.89265433452791,-1.97959727901612
"23255",-1.90766541047898,-1.94600013930693
"23256",-1.91051879731256,-1.582910454729
"23257",-1.94089118208641,-1.60686369973078
"23258",-1.92067401324718,-1.75473416054254
"23259",-1.91410318886841,-1.25978736542867
"23260",-1.89852788299976,-1.82165626102378
"23261",-1.92067401324718,-1.74629861898801
"23262",-1.92063783560695,-1.74972641376775
"23263",-1.90956558382488,-1.3853031115983
"23264",-1.91410318886841,-1.8585188707292
"23265",-1.94784493280044,-1.93640396670894
"23266",-1.93404701968613,-1.82763062323616
"23267",-1.92067401324718,-1.53319167304238
"23268",-1.90132167042356,-1.9063332177721
"23269",-1.94784493280044,-1.52832698149991
"23270",-1.94784493280044,-1.52838562239683
"23271",-1.91410318886841,-1.61310883054757
"23272",-1.88706002391592,-1.47100621286916
"23273",-1.89517159634634,-1.9592394757713
"23274",-1.94784493280044,-1.7967494760567
"23275",-1.92730904498713,-1.60164326862025
"23276",-1.92063783560695,-1.59638195600712
"23277",-1.88887196365488,-1.68128988108166
"23278",-1.94089118208641,-1.29409354429969
"23279",-1.9274927644712,-1.64065788322763
"23280",-1.93404701968613,-1.42783731735366
"23281",-1.89506926092226,-1.67856728335214
"23282",-1.92067401324718,-1.7513892550317
"23283",-1.94089118208641,-1.8739010767114
"23284",-1.94661420018252,-1.29242982390206
"23285",-1.94931097224112,-1.96972419711071
"23286",-1.92727231041473,-1.95534266676513
"23287",-1.96944075470884,-1.96007058589144
"23288",-1.93367407463796,-1.94142215086678
"23289",-1.90738460905845,-1.96972419711071
"23290",-1.92896532494585,-1.61836155327384
"23291",-1.93404701968613,-1.66252077160597
"23292",-1.93404701968613,-1.66338018709256
"23293",-1.91410318886841,-1.40537544585111
"23294",-1.90132167042356,-1.94142215086678
"23295",-1.90766541047898,-1.8495813055207
"23296",-2,-2
"23297",-1.98447259568621,-1.97959727901612
"23298",-2,-2
"23299",-2,-2
"23300",-2,-2
"23301",-1.93964217535138,-1.46254611757313
"23302",-1.94089118208641,-1.48120977880473
"23303",-1.92723557894925,-1.53182996882766
"23304",-1.96213544422563,-1.96489059705542
"23305",-1.92730904498713,-1.96007058589144
"23306",-1.90766541047898,-1.9496975960376
"23307",-1.93404701968613,-1.96972419711071
"23308",-1.92081875395238,-1.84037265934133
"23309",-1.88890558949066,-1.96007058589144
"23310",-1.92067401324718,-1.92357803263941
"23311",-1.96213544422563,-1.97959727901612
"23312",-1.92009553233328,-1.45779721756597
"23313",-1.9408532805738,-1.18002198697881
"23314",-1.94089118208641,-1.18150358163564
"23315",-1.94089118208641,-1.94600013930693
"23316",-1.93404701968613,-1.95089832179144
"23317",-1.93341320352931,-1.94600013930693
"23318",-1.92730904498713,-1.96489059705542
"23319",-1.94089118208641,-1.92793400858525
"23320",-1.92067401324718,-1.96007058589144
"23321",-1.92067401324718,-1.94600013930693
"23322",-1.92730904498713,-1.56944123047724
"23323",-1.92730904498713,-1.86198166038574
"23324",-1.92060166098015,-1.90215292257666
"23325",-1.91410318886841,-1.96972419711071
"23326",-1.95495098701104,-1.96007058589144
"23327",-1.92730904498713,-1.96972419711071
"23328",-1.92121703980304,-1.62620558328527
"23329",-1.90132167042356,-1.80871669918148
"23330",-1.92730904498713,-1.63505522278705
"23331",-1.91410318886841,-1.64720025743669
"23332",-1.92067401324718,-1.55576777928642
"23333",-1.92060166098015,-1.87471396670634
"23334",-1.93397240505114,-1.81231010647482
"23335",-1.94089118208641,-1.50213085850291
"23336",-1.87089041377927,-1.63148998040454
"23337",-1.95495098701104,-1.92306842544434
"23338",-1.95495098701104,-1.96972419711071
"23339",-1.96213544422563,-1.97461220010959
"23340",-1.91410318886841,-1.94142215086678
"23341",-1.92763979603651,-1.57291981156364
"23342",-1.88279501390722,-1.95483355193477
"23343",-1.94070170759193,-1.75832902621587
"23344",-1.90766541047898,-1.32723734895256
"23345",-1.90132167042356,-1.50644436570322
"23346",-1.95872577494577,-1.48916019855064
"23347",-1.91020082696384,-1.12006731828839
"23348",-1.91321320437338,-1.12859053937732
"23349",-1.93404701968613,-1.86229783285304
"23350",-1.94089118208641,-1.93237128327175
"23351",-1.92067401324718,-1.94600013930693
"23352",-1.93979337893265,-1.96972419711071
"23353",-1.90777075783714,-1.95416868565225
"23354",-1.92727231041473,-1.71498308237083
"23355",-1.90132167042356,-1.93685436289336
"23356",-1.94784493280044,-1.68139413594494
"23357",-1.94784493280044,-1.95892328028452
"23358",-1.90766541047898,-1.47836511650934
"23359",-1.87092267574726,-1.92350519499028
"23360",-1.90766541047898,-1.95066566402772
"23361",-1.91417446647926,-1.9063332177721
"23362",-1.92067401324718,-1.51449151516618
"23363",-1.90766541047898,-1.7666230965261
"23364",-1.86531300744315,-1.53604731828059
"23365",-1.89506926092226,-1.93237128327175
"23366",-1.92661161888482,-1.86204487646764
"23367",-1.88279501390722,-1.9441631489816
"23368",-1.92730904498713,-1.72602699623045
"23369",-1.91410318886841,-1.83585541752982
"23370",-1.90766541047898,-1.72911163530117
"23371",-1.91467373757601,-1.73745399288707
"23372",-1.89506926092226,-1.41371658273679
"23373",-1.94784493280044,-1.68782264356022
"23374",-1.93400971076622,-1.56879711544348
"23375",-1.9304428954173,-1.94607684945142
"23376",-1.90184101653947,-1.96489059705542
"23377",-1.92063783560695,-1.69604836605655
"23378",-1.92049315517523,-1.36317122101065
"23379",-1.94089118208641,-0.880552746506291
"23380",-1.92132572663953,-1.90211825528613
"23381",-1.90766541047898,-1.57256258135574
"23382",-1.93404701968613,-1.54048689163677
"23383",-1.92067401324718,-1.56278867737542
"23384",-1.90766541047898,-1.72287232877014
"23385",-1.93404701968613,-1.78254237746142
"23386",-1.92063783560695,-1.94626868411239
"23387",-1.89506926092226,-1.8585188707292
"23388",-1.92730904498713,-1.77365791283637
"23389",-1.95495098701104,-1.66731921078475
"23390",-1.94043658209873,-1.88176835167297
"23391",-1.93333869769932,-1.56751174422949
"23392",-1.94784493280044,-1.46816357586714
"23393",-1.91998715289207,-1.45211458208663
"23394",-1.91410318886841,-1.25192831745542
"23395",-1.92034852292615,-1.77614078466937
"23396",-1.9142457557903,-1.60353910849292
"23397",-1.92074637756992,-1.7582045687048
"23398",-1.93404701968613,-1.93681681203242
"23399",-1.92730904498713,-1.26355568811849
"23400",-1.85927203715582,-1.92793400858525
