"","mod_log2FC","mod_log2_VIT","mod_log2_VITB"
"NM_053245",0.715595805193075,10.228470957253,10.9440667624461
"NM_001081641",0.724651954535904,10.2194148079102,10.9440667624461
"NM_001024927",0.724651954535904,10.2194148079102,10.9440667624461
"NM_028963",0.723618292597333,10.2239467982524,10.9475650908497
"NM_026068",0.702070222523574,10.2419965399225,10.9440667624461
"NM_001004148",0.69757729520397,10.2464894672422,10.9440667624461
"NM_011569",0.677408805225657,10.2419965399225,10.9194053451482
"NM_177776",0.677408805225657,10.2419965399225,10.9194053451482
"NM_001276383",0.665813740345161,10.2464894672422,10.9123032075873
"NM_153060",0.665813740345161,10.2464894672422,10.9123032075873
"NM_029932",0.671246921353482,10.2374958187228,10.9087427400762
"NM_001024926",0.63617287968113,10.232987294287,10.8691601739681
"NM_010353",0.628364879463501,10.2262098560843,10.8545747355478
"NM_025318",0.632020917981691,10.2262098560843,10.858230774066
"NM_001168470",0.632020917981691,10.2262098560843,10.858230774066
"NM_031251",0.631497414955064,10.2194148079102,10.8509122228653
"NM_023113",0.619620924772569,10.2239467982524,10.843567723025
"NR_033528",0.626965424612884,10.2239467982524,10.8509122228653
"NR_002859",0.626965424612884,10.2239467982524,10.8509122228653
"NM_146921",0.623296424779472,10.2239467982524,10.8472432230319
"NM_147024",0.631497414955064,10.2194148079102,10.8509122228653
"NM_147025",0.631497414955064,10.2194148079102,10.8509122228653
"NM_147022",0.631497414955064,10.2194148079102,10.8509122228653
"NM_146443",0.631497414955064,10.2194148079102,10.8509122228653
"NM_147023",0.631497414955064,10.2194148079102,10.8509122228653
"NM_147009",0.638815966155818,10.2194148079102,10.858230774066
"NM_001159775",0.638815966155818,10.2194148079102,10.858230774066
"NM_147006",0.638815966155818,10.2194148079102,10.858230774066
"NM_147008",0.638815966155818,10.2194148079102,10.858230774066
"NM_147007",0.638815966155818,10.2194148079102,10.858230774066
"NM_147005",0.642465543460041,10.2194148079102,10.8618803513703
"NM_146710",0.642465543460041,10.2194148079102,10.8618803513703
"NM_147003",0.642465543460041,10.2194148079102,10.8618803513703
"NM_147004",0.642465543460041,10.2194148079102,10.8618803513703
"NM_146711",0.644734478315549,10.2171458730547,10.8618803513703
"NM_146707",0.64700537452482,10.2148749768454,10.8618803513703
"NM_146709",0.64700537452482,10.2148749768454,10.8618803513703
"NM_001015046",0.644734478315549,10.2171458730547,10.8618803513703
"NR_037610",0.689877342195572,10.2576877486542,10.9475650908497
"NM_013625",0.689877342195572,10.2576877486542,10.9475650908497
"NM_197943",0.599276800332682,10.2843660519051,10.8836428522377
"NM_001163311",0.603703905327109,10.2799389469106,10.8836428522377
"NM_013761",0.603703905327109,10.2799389469106,10.8836428522377
"NM_010430",0.594260849691661,10.2821534568758,10.8764143065675
"NM_027136",0.606179003625893,10.2666114414381,10.872790445064
"NM_001098203",0.594260849691661,10.2821534568758,10.8764143065675
"NM_144491",0.617031410799644,10.2666114414381,10.8836428522377
"NM_001164223",0.612030881960546,10.2643834246069,10.8764143065675
"NM_026653",0.612030881960546,10.2643834246069,10.8764143065675
"NM_011340",0.613420329909584,10.2666114414381,10.8800317713477
"NM_008878",0.612030881960546,10.2643834246069,10.8764143065675
"NM_138950",0.612030881960546,10.2643834246069,10.8764143065675
"NM_007873",0.63763164835613,10.253214265146,10.8908459135022
"NM_029548",0.643463309334237,10.2509746100309,10.8944379193651
"NM_029658",0.627071890182481,10.2887855149347,10.9158574051172
"NM_026664",0.632828608702578,10.2865767364456,10.9194053451482
"NM_026029",0.642116450628134,10.2843660519051,10.9264825025332
"NM_177367",0.644329045657354,10.2821534568758,10.9264825025332
"NM_008750",0.642116450628134,10.2843660519051,10.9264825025332
"NM_198895",0.63946639823758,10.2799389469106,10.9194053451482
"NM_198018",0.63946639823758,10.2799389469106,10.9194053451482
"NM_198894",0.63946639823758,10.2799389469106,10.9194053451482
"NM_016810",0.622660033660111,10.2931973714571,10.9158574051172
"NM_007754",0.599853521702599,10.2909923917996,10.8908459135022
"NM_001012309",0.600670825589603,10.2865767364456,10.8872475620352
"NM_176965",0.615026208563439,10.2865767364456,10.9016029450091
"NR_030756",0.719315491658534,10.3303959848422,11.0497114765008
"NM_172945",0.58964590526665,10.2976016567686,10.8872475620352
"NM_001024920",0.602060398567414,10.2887855149347,10.8908459135022
"NM_144825",0.594636948158566,10.2998009712065,10.8944379193651
"NM_009965",0.554036808533663,10.3041939655324,10.858230774066
"NM_008952",0.532183399497516,10.3260473745685,10.858230774066
"NR_033549",0.538010021635881,10.3238703297344,10.8618803513703
"NM_022313",0.537300888853888,10.3282225915212,10.865523480375
"NM_080849",0.574087787218328,10.3734773036314,10.9475650908497
"NM_009423",0.547468721208947,10.3216914527592,10.8691601739681
"NR_037682",1.62320334388355,13.9437962815326,15.5669996254162
"NR_030702",0.813415222789502,13.988218093102,14.8016333158915
"NR_037683",0.82035011851166,15.2467699742643,16.067120092776
"NM_207523",0.539476105806521,10.3260473745685,10.865523480375
"NM_009297",0.556232368060616,10.3019984060054,10.858230774066
"NM_008238",0.388181138939043,10.3107694360047,10.6989505749437
"NM_022411",0.390371098754162,10.3085794761896,10.6989505749437
"NM_001168521",0.396952168938309,10.3019984060054,10.6989505749437
"NM_172795",0.396952168938309,10.3019984060054,10.6989505749437
"NM_199199",0.39301268528677,10.3019984060054,10.6950110912922
"NM_001159392",0.393913594235446,10.2931973714571,10.6871109656926
"NM_009395",0.393913594235446,10.2931973714571,10.6871109656926
"NM_133706",0.382010318207087,10.2931973714571,10.6752076896642
"NM_008702",0.385985172282407,10.2931973714571,10.6791825437395
"NM_197989",0.374570821956034,10.3085794761896,10.6831502981456
"NM_001159301",0.421634947524833,10.3085794761896,10.7302144237144
"NM_010708",0.421634947524833,10.3085794761896,10.7302144237144
"NM_013571",0.419943155421912,10.3063876541446,10.7263308095665
"NM_001042565",0.405112076926628,10.3173281852989,10.7224402622256
"NM_019653",0.405112076926628,10.3173281852989,10.7224402622256
"NR_045305",0.440893747515219,10.2931973714571,10.7340911189723
"NM_019409",0.444763538145413,10.2931973714571,10.7379609096025
"NM_146023",0.440893747515219,10.2931973714571,10.7340911189723
"NM_001077496",0.440893747515219,10.2931973714571,10.7340911189723
"NM_010161",0.443098727172774,10.2909923917996,10.7340911189723
"NM_001033711",0.443098727172774,10.2909923917996,10.7340911189723
"NR_003283",0.447514382526712,10.2865767364456,10.7340911189723
"NR_045898",0.451937662096508,10.2821534568758,10.7340911189723
"NM_144826",0.453594857697482,10.2843660519051,10.7379609096025
"NM_018776",0.441428908779649,10.2887855149347,10.7302144237144
"NM_183275",0.458021962691909,10.2799389469106,10.7379609096025
"NM_027472",0.453602739591307,10.2688375226343,10.7224402622256
"NM_177390",0.456950561891585,10.2576877486542,10.7146383105457
"NM_007384",0.448573406418163,10.2621534709761,10.7107268773942
"NM_001034013",0.448573406418163,10.2621534709761,10.7107268773942
"NM_001033765",0.435089511911844,10.2599215793803,10.6950110912922
"NM_011329",0.439965157169844,10.2352425324944,10.6752076896642
"NM_009839",0.433027163273216,10.2262098560843,10.6592370193576
"NM_001164571",0.433544691087395,10.2216817825852,10.6552264736726
"NM_001164570",0.433544691087395,10.2216817825852,10.6552264736726
"NM_026097",0.433544691087395,10.2216817825852,10.6552264736726
"NM_001164569",0.433544691087395,10.2216817825852,10.6552264736726
"NM_001007465",0.433544691087395,10.2216817825852,10.6552264736726
"NM_011235",0.439822211447343,10.2194148079102,10.6592370193576
"NM_145431",0.437555236772397,10.2216817825852,10.6592370193576
"NR_045932",0.444362042512122,10.2148749768454,10.6592370193576
"NM_172796",0.44663490124875,10.2126021181088,10.6592370193576
"NM_001167743",0.44088145511861,10.2103272956707,10.6512087507893
"NM_181545",0.44088145511861,10.2103272956707,10.6512087507893
"NR_073523",0.447175965510429,10.2080505081621,10.6552264736726
"NR_073524",0.447175965510429,10.2080505081621,10.6552264736726
"NM_001166028",0.283511357395536,10.108260051577,10.3917714089725
"NM_134025",0.300111760481105,10.0916596484914,10.3917714089725
"NM_001013759",0.312031198319612,10.0797402106529,10.3917714089725
"NM_080453",0.291541578535202,10.0821282462657,10.3736698248009
"NM_172797",0.291541578535202,10.0821282462657,10.3736698248009
"NM_001045543",0.284825940009053,10.0797402106529,10.364566150662
"NM_013653",0.284825940009053,10.0797402106529,10.364566150662
"NM_011338",0.296797327626688,10.0677688230353,10.364566150662
"NM_009139",0.299197861106538,10.0653682895554,10.364566150662
"NM_011337",0.299197861106538,10.0653682895554,10.364566150662
"NM_019819",0.307686781175128,10.0339704261785,10.3416572073537
"NM_172562",0.310376182417848,10.0266741340022,10.3370503164201
"NM_001037932",0.312812522291946,10.0242377941281,10.3370503164201
"NM_019816",0.315250986839171,10.0217993295809,10.3370503164201
"NM_008498",0.307941965156228,10.0291083512639,10.3370503164201
"NR_046197",0.31551919786191,10.0169160182107,10.3324352160726
"NM_145433",0.310376182417848,10.0266741340022,10.3370503164201
"NM_177564",0.32502613300969,10.0120241834104,10.3370503164201
"NM_153144",0.325311407199134,10.0071238088735,10.3324352160726
"NM_001077636",0.347977152395647,10.0120241834104,10.360001335806
"NM_027388",0.347977152395647,10.0120241834104,10.360001335806
"NM_001005223",0.338511944647909,10.0169160182107,10.3554279628586
"NM_001029934",0.336374935499276,10.0144711672606,10.3508461027599
"NM_025825",0.320411032662197,10.0120241834104,10.3324352160726
"NR_045875",0.323141481344358,10.004670414112,10.3278118954563
"NR_046194",0.29768216978086,10.0022148783009,10.2998970480817
"NR_046030",0.276840411764955,9.99483540411626,10.2716758158812
"NM_178309",0.271918616485085,9.99975719939613,10.2716758158812
"NM_027421",0.257851964029609,9.99483540411626,10.2526873681459
"NM_001080931",0.272668997524995,9.98001837062087,10.2526873681459
"NM_001114334",0.28528484430019,9.96263344644372,10.2479182907439
"NM_028259",0.28528484430019,9.96263344644372,10.2479182907439
"NR_029738",0.354565155757147,12.6784512991251,13.0330164548823
"NM_029478",0.377285052230803,9.95515016384179,10.3324352160726
"NM_001003908",0.25015709628757,9.93006371404895,10.1802208103365
"NM_026191",0.255350657952498,9.91996755953622,10.1753182174887
"NM_001005341",0.250298165816577,9.92502005167214,10.1753182174887
"NM_025638",0.265314589474983,9.91490622086154,10.1802208103365
"NM_024262",0.268192521980829,9.9022140600603,10.1704065820411
"NM_175563",0.273284956307208,9.89712162573392,10.1704065820411
"NM_177167",0.293310838029683,9.88690997230684,10.1802208103365
"NM_053269",0.305886652346132,9.87922772867122,10.1851143810173
"NM_080420",0.265691200308172,9.82488313705358,10.0905743373617
"NM_007946",0.260622840303135,9.82488313705358,10.0855059773567
"NM_146411",0.263235697458995,9.82227027989772,10.0855059773567
"NM_146413",0.263235697458995,9.82227027989772,10.0855059773567
"NM_146412",0.263235697458995,9.82227027989772,10.0855059773567
"NM_001168472",0.253070796166657,9.82227027989772,10.0753410760644
"NM_001168471",0.253070796166657,9.82227027989772,10.0753410760644
"NM_026556",0.253070796166657,9.82227027989772,10.0753410760644
"NM_054043",0.141131898981993,9.80391603834397,9.94504793732596
"NM_001201341",0.132715047422543,9.78015171681969,9.91286676424223
"NM_001042541",0.151445225574282,9.77218854448202,9.9236337700563
"NM_009648",0.151445225574282,9.77218854448202,9.9236337700563
"NM_029023",0.0867708965203242,9.78809398694496,9.87486488346528
"NR_003564",0.100019622365,9.77484526110028,9.87486488346528
"NM_019505",0.0865940135033973,9.78280145996823,9.86939547347163
"NM_008711",0.0661831339860157,9.75352621521397,9.81970934919998
"NM_172534",0.0606108210372476,9.75352621521397,9.81413703625122
"NM_001080933",0.0661831339860157,9.75352621521397,9.81970934919998
"NM_008796",0.0545470966412296,9.74281053047726,9.79735762711849
"NM_172563",0.0733901358911666,9.72396749122732,9.79735762711849
"NM_011505",0.0657635714060838,9.67498005385981,9.74074362526589
"NM_028011",0.0573020728903835,9.67772188908968,9.73502396198006
"NM_028547",0.0261053918143119,9.68593299933959,9.71203839115391
"NM_001013375",0.0724816336169667,9.62799954345014,9.70048117706711
"NM_008705",0.0754826616991018,9.63078250807626,9.70626516977536
"NM_001077529",0.0754826616991018,9.63078250807626,9.70626516977536
"NM_008704",0.0754826616991018,9.63078250807626,9.70626516977536
"NM_181819",-0.00442819830547592,9.61684328125035,9.61241508294487
"NM_026313",0.00676721132478519,9.60564787162008,9.61241508294487
"NM_029600",-0.00833836605683302,9.60284288659941,9.59450452054258
"NM_001112813",-0.0207319778879054,9.59722554267392,9.57649356478601
"NM_001177888",-0.0207319778879054,9.59722554267392,9.57649356478601
"NM_009783",-0.0207319778879054,9.59722554267392,9.57649356478601
"NM_001177890",-0.0207319778879054,9.59722554267392,9.57649356478601
"NM_027984",0.00183602644370495,9.57465753834231,9.57649356478601
"NM_144827",0.00183602644370495,9.57465753834231,9.57649356478601
"NM_170671",0.0135176103004184,9.5689907952271,9.58250840552752
"NM_001013381",0.0163547048720147,9.5661537006555,9.58250840552752
"NM_153807",0.0135176103004184,9.5689907952271,9.58250840552752
"NM_177752",0.0283508198870734,9.5661537006555,9.59450452054258
"NM_145828",0.00431380725813924,9.5661537006555,9.57046750791364
"NM_001007584",-0.0427896193556769,9.54622434277693,9.50343472342125
"NM_001105561",-0.0399325859394892,9.54336730936074,9.50343472342125
"NM_001163172",-0.0403732702166124,9.53764573435705,9.49727246414044
"NM_001034896",-0.0403732702166124,9.53764573435705,9.49727246414044
"NM_001205037",-0.0432353097914806,9.54050777393192,9.49727246414044
"NM_009161",-0.0767595867469879,9.51177433865202,9.43501475190503
"NM_133667",-0.0675943384838575,9.50888713984685,9.44129280136299
"NM_013565",-0.0675943384838575,9.50888713984685,9.44129280136299
"NM_007867",-0.082005098133159,9.52329789949615,9.44129280136299
"NM_001195003",-0.0979972412770636,9.5204207901378,9.42242354886073
"NM_001195004",-0.0979972412770636,9.5204207901378,9.42242354886073
"NM_177619",-0.0979972412770636,9.5204207901378,9.42242354886073
"NM_130858",-0.139813848686654,9.48569836895543,9.34588452026877
"NM_033217",-0.143999518545233,9.47696064581968,9.33296112727444
"NR_045780",-0.141718568721078,9.46819995826633,9.32648138954525
"NM_001163464",-0.166198584571646,9.45354762130147,9.28734903672983
"NM_025659",-0.166198584571646,9.45354762130147,9.28734903672983
"NM_008081",-0.174862628808494,9.43588001729948,9.26101738849099
"NM_009951",-0.160068639159196,9.42108602765018,9.26101738849099
"NR_037223",-0.160068639159196,9.42108602765018,9.26101738849099
"NM_172300",-0.181476165808242,9.43588001729948,9.25440385149124
"NM_007506",-0.195480788521007,9.42997018290695,9.23448939438595
"NM_001161419",-0.195480788521007,9.42997018290695,9.23448939438595
"NM_001271018",-0.230192124914698,9.51754116164452,9.28734903672983
"NR_033524",-0.219979125776671,9.5204207901378,9.30044166436113
"NM_028965",-0.210726332462965,9.49151078871836,9.2807844562554
"NM_001163389",-0.210726332462965,9.49151078871836,9.2807844562554
"NR_033523",-0.211490699776739,9.48569836895543,9.27420766917869
"NM_001130450",-0.218079715127892,9.48569836895543,9.26761865382753
"NM_001130451",-0.218079715127892,9.48569836895543,9.26761865382753
"NM_001130454",-0.218079715127892,9.48569836895543,9.26761865382753
"NM_001130453",-0.218079715127892,9.48569836895543,9.26761865382753
"NM_001130452",-0.218079715127892,9.48569836895543,9.26761865382753
"NM_008686",-0.218079715127892,9.48569836895543,9.26761865382753
"NM_030248",-0.168952794415969,9.42997018290695,9.26101738849099
"NM_134021",-0.166682176158943,9.42108602765018,9.25440385149124
"NM_030220",-0.179233365939623,9.42701138716999,9.24777802123036
"NM_001080964",-0.179233365939623,9.42701138716999,9.24777802123036
"NM_027026",-0.168758252036799,9.40324764642275,9.23448939438595
"NM_019507",-0.168758252036799,9.40324764642275,9.23448939438595
"NM_198100",-0.165776079565013,9.40026547395096,9.23448939438595
"NM_008379",-0.157102070984312,9.4181194594753,9.26101738849099
"NM_008942",-0.122463190167348,9.40324764642275,9.2807844562554
"NM_001081220",-0.138177232123123,9.37931710820621,9.24113987608309
"NM_018873",-0.0928539757345881,9.33399385181768,9.24113987608309
"NM_175332",-0.0770796783788121,9.32485769960917,9.24777802123036
"NM_001163307",-0.0745576976221045,9.31569757370519,9.24113987608309
"NM_009545",-0.0745576976221045,9.31569757370519,9.24113987608309
"NM_001163308",-0.0745576976221045,9.31569757370519,9.24113987608309
"NM_054051",-0.0884261402625341,9.30957747476,9.22115133449747
"NM_026186",-0.0884261402625341,9.30957747476,9.22115133449747
"NR_028078",-0.306101623186748,10.6199938265017,10.313892203315
"NM_028156",-0.107933906210643,9.31569757370519,9.20776366749455
"NM_022891",-0.107933906210643,9.31569757370519,9.20776366749455
"NM_001081435",-0.102978941957758,9.29730516065564,9.19432621869789
"NM_001163608",-0.0881364271446685,9.27572519852485,9.18758877138018
"NM_028199",-0.0881364271446685,9.27572519852485,9.18758877138018
"NM_207231",-0.0591788229186463,9.26022999968029,9.20105117676164
"NM_145121",-0.0591788229186463,9.26022999968029,9.20105117676164
"NM_001159320",-0.0591788229186463,9.26022999968029,9.20105117676164
"NM_031173",-0.0591788229186463,9.26022999968029,9.20105117676164
"NM_001159319",-0.0591788229186463,9.26022999968029,9.20105117676164
"NM_146028",0.0352253727445806,9.16582580401706,9.20105117676164
"NM_028149",0.0118262526369612,9.16901256031637,9.18083881295333
"NM_134027",-0.00573052190463841,9.15944395336543,9.15371343146079
"NM_013634",-0.00573052190463841,9.15944395336543,9.15371343146079
"NM_001080118",-0.00573052190463841,9.15944395336543,9.15371343146079
"NM_010895",0.0147756763308031,9.10474690078115,9.11952257711195
"NR_045477",0.0443979449605756,9.08198817620474,9.12638612116532
"NM_001033537",0.0407969811469293,9.07872559596502,9.11952257711195
"NM_025559",0.0804429273460272,9.04594319381929,9.12638612116532
"NM_011771",0.0763125158933384,9.02944475881072,9.10575727470406
"NM_025661",0.116202552725255,8.9895547219788,9.10575727470406
"NM_011869",0.0776580924388952,8.97951705860307,9.05717515104197
"NM_145434",0.0529646157910406,8.97616535457494,9.02912997036598
"NR_033551",0.0798832744494362,8.94924669591654,9.02912997036598
"NM_178596",0.0747441392143209,8.91192705569023,8.98667119490455
"NM_011623",0.0781545240499568,8.9085166708546,8.98667119490455
"NM_172564",0.0262887401098055,8.74840297523532,8.77469171534513
"NM_007719",0.0183548089525374,8.74129598649487,8.75965079544741
"NM_020618",0.0179328578319904,8.73417671447049,8.75210957230248
"NM_172946",0.0540743771152528,8.70557641833216,8.75965079544741
"NM_029393",0.0504885347480908,8.70916226069932,8.75965079544741
"NM_133730",0.0469057843215062,8.7127450111259,8.75965079544741
"NM_001033397",0.0469057843215062,8.7127450111259,8.75965079544741
"NM_010666",0.0504885347480908,8.70916226069932,8.75965079544741
"NM_027574",0.0429473116031645,8.70916226069932,8.75210957230248
"NM_010660",0.0501220906287188,8.70198748167376,8.75210957230248
"NM_010661",0.0537141239297618,8.69839544837272,8.75210957230248
"NM_023256",0.0537141239297618,8.69839544837272,8.75210957230248
"NM_033373",0.0346022626277858,8.69480031607684,8.72940257870462
"NM_213730",0.0346022626277858,8.69480031607684,8.72940257870462
"NM_001039666",0.0270054147811472,8.69480031607684,8.72180573085799
"NM_025524",0.0270054147811472,8.69480031607684,8.72180573085799
"NM_025720",0.0270054147811472,8.69480031607684,8.72180573085799
"NM_023511",0.0270054147811472,8.69480031607684,8.72180573085799
"NM_027157",0.0270054147811472,8.69480031607684,8.72180573085799
"NM_001039502",0.0270054147811472,8.69480031607684,8.72180573085799
"NM_029351",0.0270054147811472,8.69480031607684,8.72180573085799
"NM_001127354",0.0270054147811472,8.69480031607684,8.72180573085799
"NM_001085526",0.0270054147811472,8.69480031607684,8.72180573085799
"NM_027800",0.0270054147811472,8.69480031607684,8.72180573085799
"NM_001177537",0.0270054147811472,8.69480031607684,8.72180573085799
"NM_001099346",0.0270054147811472,8.69480031607684,8.72180573085799
"NM_026807",0.0270054147811472,8.69480031607684,8.72180573085799
"NM_001048196",0.0270054147811472,8.69480031607684,8.72180573085799
"NM_029613",0.0270054147811472,8.69480031607684,8.72180573085799
"NM_026834",0.0270054147811472,8.69480031607684,8.72180573085799
"NM_001126320",0.0270054147811472,8.69480031607684,8.72180573085799
"NM_001126322",0.0270054147811472,8.69480031607684,8.72180573085799
"NM_001085547",0.0270054147811472,8.69480031607684,8.72180573085799
"NM_001099311",0.0193946042756359,8.69480031607684,8.71419492035247
"NM_001100614",0.0193946042756359,8.69480031607684,8.71419492035247
"NM_001099312",0.0193946042756359,8.69480031607684,8.71419492035247
"NM_001195383",0.0193946042756359,8.69480031607684,8.71419492035247
"NM_001013823",0.00861850202031889,8.70557641833216,8.71419492035247
"NM_001256057",0.0229928379193112,8.69120208243316,8.71419492035247
"NM_001099774",0.0229928379193112,8.69120208243316,8.71419492035247
"NM_027983",0.0229928379193112,8.69120208243316,8.71419492035247
"NM_013570",0.026594175264453,8.68760074508802,8.71419492035247
"NM_010659",0.0342049857699642,8.68760074508802,8.72180573085799
"NM_027563",0.026594175264453,8.68760074508802,8.71419492035247
"NM_001159374",0.0113305757558493,8.68760074508802,8.69893132084387
"NM_016880",0.00367774145206567,8.68760074508802,8.69127848654009
"NM_001174099",0.00367774145206567,8.68760074508802,8.69127848654009
"NM_010662",0.0113305757558493,8.68760074508802,8.69893132084387
"NM_008471",0.0113305757558493,8.68760074508802,8.69893132084387
"NM_008469",0.0113305757558493,8.68760074508802,8.69893132084387
"NM_201255",0.0149350191569155,8.68399630168696,8.69893132084387
"NM_016958",0.0185425709690463,8.68038874987482,8.69893132084387
"NM_010663",0.022153233546284,8.67677808729759,8.69893132084387
"NM_008470",0.022153233546284,8.67677808729759,8.69893132084387
"NM_212483",0.022153233546284,8.67677808729759,8.69893132084387
"NM_177981",0.0145003992425004,8.67677808729759,8.69127848654009
"NM_010404",0.0145003992425004,8.67677808729759,8.69127848654009
"NM_010593",0.0506816808639847,8.56329179825519,8.61397347911918
"NM_026561",0.0305050239454125,8.55214789036007,8.58265291430548
"NM_001102650",0.0305050239454125,8.55214789036007,8.58265291430548
"NM_172565",0.0495293083144617,8.54097524588971,8.59050455420417
"NM_001199296",0.0296618673154683,8.53724463419898,8.56690650151445
"NM_134037",0.0296618673154683,8.53724463419898,8.56690650151445
"NM_019795",0.0430136703955526,8.49222684029873,8.53524051069429
"NM_177790",0.0191119450559896,8.49222684029873,8.51133878535472
"NM_030150",0.0228843700465866,8.48845441530814,8.51133878535472
"NM_024456",0.0191119450559896,8.49222684029873,8.51133878535472
"NM_020004",0.0228843700465866,8.48845441530814,8.51133878535472
"NM_001038010",0.0228843700465866,8.48845441530814,8.51133878535472
"NM_001081194",-0.0162188440973523,8.50352474189714,8.48730589779979
"NM_010410",-0.0162188440973523,8.50352474189714,8.48730589779979
"NM_031871",-0.0162188440973523,8.50352474189714,8.48730589779979
"NM_001113563",-0.0204963184042057,8.49976200125175,8.47926568284755
"NM_011489",-0.0204963184042057,8.49976200125175,8.47926568284755
"NM_011486",-0.016730351985224,8.49599603483277,8.47926568284755
"NM_213659",-0.016730351985224,8.49599603483277,8.47926568284755
"NM_213660",-0.016730351985224,8.49599603483277,8.47926568284755
"NM_008986",0.00687705618652146,8.48845441530814,8.49533147149466
"NM_008949",-0.0328766813117696,8.439117853605,8.40624117229323
"NM_026501",-0.061299603621265,8.44293248754474,8.38163288392347
"NM_028933",-0.061299603621265,8.44293248754474,8.38163288392347
"NM_146030",-0.165681734360899,8.439117853605,8.2734361192441
"NM_007721",-0.170292607356664,8.43529995646439,8.26500734910772
"NM_007970",-0.170292607356664,8.43529995646439,8.26500734910772
"NM_019584",-0.0880445098425611,8.36989417567028,8.28184966582772
"NM_026618",-0.152633291921603,8.52603357563576,8.37340028371416
"NM_144829",-0.086122070722876,8.34268540397335,8.25656333325048
"NM_026865",-0.0900189836835175,8.346582316934,8.25656333325048
"NM_012037",-0.0822218363861076,8.33878516963659,8.25656333325048
"NM_009764",-0.0913452517640643,8.33097472756394,8.23962947579987
"NM_008815",-1.51380717449443,9.95265137421621,8.43884419972178
"NM_010791",-1.51755228762154,9.94012461642822,8.42257232880667
"NM_024449",-1.52068439091901,9.93509856340315,8.41441417248413
"NM_028207",-1.53452893353744,9.93258223930953,8.39805330577209
"NM_007863",-1.54273168884447,9.93258223930953,8.38985055046506
"NM_016695",-1.5402131635839,9.93006371404895,8.38985055046506
"NM_008918",-1.54591010160993,9.9275429855334,8.38163288392347
"NM_145435",-1.54591010160993,9.9275429855334,8.38163288392347
"NM_029649",-1.56239025808588,9.9275429855334,8.36515272744751
"NM_172947",-1.56239025808588,9.9275429855334,8.36515272744751
"NM_010412",-1.55228526961913,9.91743799706665,8.36515272744751
"NM_001077696",-1.55228526961913,9.91743799706665,8.36515272744751
"NM_001098836",-1.53377491110849,9.87409500975835,8.34032009864986
"NM_001098837",-1.53377491110849,9.87409500975835,8.34032009864986
"NM_011551",-1.54977822460909,9.8817907191628,8.3320124945537
"NM_001044383",-1.54977822460909,9.8817907191628,8.3320124945537
"NM_011403",-1.55874294911369,9.87409500975835,8.31535206064466
"NM_026542",-1.55937987002939,9.86637905624967,8.30699918622028
"NM_199200",-1.55422462729678,9.86122381351706,8.30699918622028
"NM_010575",-1.55680337738867,9.86380256360895,8.30699918622028
"NM_001159492",-1.55422462729678,9.86122381351706,8.30699918622028
"NR_040286",-1.5458717528724,9.86122381351706,8.31535206064466
"NR_033474",-1.50119331439739,9.82488313705358,8.32368982265618
"NM_025918",-1.51003850649416,9.81703769271444,8.30699918622028
"NM_001159383",-1.50528486124163,9.80391603834397,8.29863117710233
"NM_001159382",-1.50528486124163,9.80391603834397,8.29863117710233
"NM_008122",-1.50528486124163,9.80391603834397,8.29863117710233
"NM_011431",-1.49784597589945,9.78809398694496,8.2902480110455
"NM_001109995",-1.49784597589945,9.78809398694496,8.2902480110455
"NM_010277",-1.49255344892273,9.78280145996823,8.2902480110455
"NM_001131020",-1.50217241296742,9.8091715991877,8.30699918622028
"NM_197959",-1.48990370577419,9.78015171681969,8.2902480110455
"NM_011795",-1.48725164015907,9.77749965120457,8.2902480110455
"NR_037963",-1.48725164015907,9.77749965120457,8.2902480110455
"NM_026551",-1.49299559527256,9.77484526110028,8.28184966582772
"NM_152813",-1.45148285333942,9.82488313705358,8.37340028371416
"NM_177801",-1.50840324900344,9.79865126004894,8.2902480110455
"NM_001254724",-1.51103679133349,9.801284802379,8.2902480110455
"NM_027082",-1.51103679133349,9.801284802379,8.2902480110455
"NM_016896",-1.50840324900344,9.79865126004894,8.2902480110455
"NM_133715",-1.47315253059941,9.78015171681969,8.30699918622028
"NM_001205236",-1.47315253059941,9.78015171681969,8.30699918622028
"NM_183034",-1.47580227374795,9.78280145996823,8.30699918622028
"NM_183288",-1.47580227374795,9.78280145996823,8.30699918622028
"NM_001033434",-1.49875242523792,9.77218854448202,8.2734361192441
"NM_027083",-1.5071811953743,9.77218854448202,8.26500734910772
"NM_019650",-1.5071811953743,9.77218854448202,8.26500734910772
"NM_011719",-1.52457493946226,9.76420441526213,8.23962947579987
"NM_008740",-1.62265543292053,9.71585646419064,8.0932010312701
"NM_001081045",-1.58851879139823,9.61125047831626,8.02273168691803
"NM_145436",-1.57253096790034,9.57748719115141,8.00495622325108
"NR_027956",-1.61392293073993,9.52904456939652,7.91512163865658
"NM_172568",-1.5586111030966,9.48278834255111,7.92417723945451
"NM_001039242",-1.56442861083225,9.48860585028675,7.92417723945451
"NM_007805",-1.55307831960974,9.46819995826633,7.91512163865658
"NM_172397",-1.53026135621865,9.4181194594753,7.88785810325665
"NM_001252448",-1.53322792439353,9.42108602765018,7.88785810325665
"NM_028126",-1.53322792439353,9.42108602765018,7.88785810325665
"NM_001252449",-1.53322792439353,9.42108602765018,7.88785810325665
"NM_026009",-1.50045257474848,9.38831067800513,7.88785810325665
