"","id","normalizedCounts_13314_invitro_2h_GFP/13315_invitro_2h_DL1","normalizedCounts_13316_invitro_4h_GFP","pval","padj","moderated_log2FoldChange","foldChange","rpkm_VIT","rpkm_VITB","disp"
"E330034G19RIK:NM_001033214","E330034G19RIK",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.0292387474321236,1e-08
"EDAR:NM_010100","EDAR",0,1.11177024658092,0.619190843397212,1,0.164726192645493,Inf,0,0.0118713115928368,0.207514100346764
"ENPP7:NM_001030291","ENPP7",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.0318523854656638,1e-08
"EPB4.9:NM_013514","EPB4.9",0,1.11177024658092,0.619190843397212,1,0.164726192645493,Inf,0,0.0164956275501518,0.207514100346764
"ESX1:NM_007957","ESX1",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.0273077148914351,1e-08
"ETV1:NM_007960:NM_001163154","ETV1",0,1.11177024658092,0.618207023677449,1,0.164726192645493,Inf,0,0.0103663392622406,0.148667157017836
"FAM163A:NM_177838","FAM163A",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.0112757608440322,1e-08
"FAM178B:NM_027957:NM_001126046:NM_201365","FAM178B",0,1.11177024658092,0.618207023677449,1,0.164726192645493,Inf,0,0.0169747801707023,0.148667157017836
"FAM180A:NM_173375","FAM180A",0,1.11177024658092,0.618207023677449,1,0.164726192645493,Inf,0,0.0286276175053908,0.148667157017836
"FAM47A:NM_001164739","FAM47A",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.0265790675565514,1e-08
"FAM65C:NM_001080708","FAM65C",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.0148220772407012,1e-08
"FCGBP:NM_001122603","FCGBP",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.00551306696864822,1e-08
"FCNA:NM_007995","FCNA",0,1.11177024658092,0.618947582510739,1,0.164726192645493,Inf,0,0.0330285474007184,0.192751872520115
"FMN2:NM_019445","FMN2",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.00678465671838287,1e-08
"FOLR1:NM_008034","FOLR1",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.0338970474870482,1e-08
"FOLR2:NM_008035","FOLR2",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.036162444225044,1e-08
"FOXI1:NM_023907","FOXI1",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.0186030910020175,1e-08
"FOXL2:NM_012020","FOXL2",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.0173993181424189,1e-08
