"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"MRPL12:NM_027204",960.904186267819,-0.0293772565736186,0.249474048337827,0.900042204654906,0.99989862425345
"MRPL13:NM_026759",361.554359029269,-0.192971989301259,0.225006156346157,0.66305302472014,0.99989862425345
"MRPL14:NM_026732",563.304773538318,-0.422572198710393,0.220112187710412,0.166119332832481,0.99989862425345
"MRPL15:NM_025300:NM_001177658:NR_033530",888.543894631737,-0.112653737582496,0.15350361194208,0.63262340594775,0.99989862425345
"MRPL16:NM_025606",583.980782423337,-0.219362231435271,0.179189499002438,0.3500187985059,0.99989862425345
"MRPL17:NM_025301",786.763317384918,0.0248247748517156,0.179962467811116,0.698875411062783,0.99989862425345
"MRPL18:NM_026310",704.339624311022,-0.115018153985568,0.167642392633943,0.669606571782826,0.99989862425345
"MRPL19:NM_026490",491.517296880178,-0.123731108876046,0.193076540542221,0.475843628329647,0.99989862425345
"MRPL1:NM_001039084:NM_053158",209.163308990449,0.0590483618600003,0.310808622269193,0.745609186321082,0.99989862425345
"MRPL20:NM_025570",548.187400441382,-0.118140786525895,0.183607844966607,0.780675468511829,0.99989862425345
"MRPL21:NM_172252",217.932404054404,-0.172511375270919,0.277063932722487,0.757459156632014,0.99989862425345
"MRPL22:NM_175001",189.752175860264,-0.126970262721759,0.291509302176218,0.787805747264279,0.99989862425345
"MRPL23:NM_011288",10.7584866828413,-1.54766627910937,1.22361424505454,0.45361670319642,0.99989862425345
"MRPL24:NM_026591",604.500483031532,0.249019039702739,0.184783739816053,0.253824688313651,0.99989862425345
"MRPL27:NM_053161",161.841757288262,-0.0385224906934819,0.311345432718771,0.892901956790744,0.99989862425345
"MRPL28:NM_024227",966.906551348727,0.0186792153085227,0.149764528976017,0.409433846361877,0.99989862425345
"MRPL2:NM_025302",842.996806374406,-0.00408587212978213,0.158185717910545,0.999653497638484,0.99989862425345
"MRPL30:NM_027098",697.447840484321,-0.045545159173843,0.170172207829469,0.900305019962552,0.99989862425345
"MRPL33:NM_025796",668.617015515593,-0.347926739743129,0.205647607826114,0.237194574184429,0.99989862425345
"MRPL34:NM_053162",1517.36945371806,-0.201593046975509,0.154781210903839,0.340865441596632,0.99989862425345
"MRPL35:NM_025430",353.740764548217,-0.019749723446593,0.229727240278113,0.950244329920058,0.99989862425345
"MRPL36:NM_053163",734.253331245072,-0.0317777418678938,0.254851268552812,0.887699569447415,0.99989862425345
"MRPL37:NM_025500",1273.86948481787,-0.0566498574163872,0.136734902150495,0.917886797816555,0.99989862425345
"MRPL38:NM_024177",1198.69063206481,0.10891500495483,0.149294054297674,0.735267131342563,0.99989862425345
"MRPL39:NM_017404",855.648166876469,-0.128662398353019,0.167513726907294,0.632074793430644,0.99989862425345
"MRPL3:NM_053159",1227.37133209288,-0.0805872139630533,0.138500672579642,0.763188447055441,0.99989862425345
"MRPL40:NM_010922",670.921659719276,-0.0363939313785164,0.179129772403275,0.768437081884807,0.99989862425345
"MRPL41:NM_001031808",578.396112457023,-0.0928276266889169,0.206231143726542,0.899032195491092,0.99989862425345
"MRPL43:NM_053164",1571.40103549878,0.0691811349102212,0.147280385627995,0.624257710166988,0.99989862425345
"MRPL44:NM_001081210",880.376934176718,-0.0640376658379706,0.155215483630795,0.771907023595188,0.99989862425345
"MRPL45:NM_025927",500.988513454856,-0.0382738852339894,0.201761819838471,0.807041967855459,0.99989862425345
"MRPL46:NM_023331",330.903020871,-0.0128649978319774,0.238030993674497,0.680662269506141,0.99989862425345
"MRPL47:NM_029017",77.5305191732109,-0.17226832920646,0.442661421939101,0.884208194061832,0.99989862425345
"MRPL48:NM_198831:NR_003559",65.3880275771249,0.0046644414060766,0.53495759496595,0.925351729631197,0.99989862425345
"MRPL49:NM_026246",872.949871684176,-0.115434207628423,0.175897612426694,0.665723347605173,0.99989862425345
"MRPL4:NM_023167",931.466470250953,-0.0107452924945717,0.193888956048908,0.312311839852955,0.99989862425345
"MRPL50:NM_178603",359.346976352059,-0.2596320904884,0.231675143838017,0.164516405963412,0.99989862425345
"MRPL51:NM_025595",292.273279565033,-0.115863412706049,0.253938771371809,0.88042432733546,0.99989862425345
"MRPL52:NM_026851",211.745740275766,-0.268848536560472,0.285180383437721,0.604868697209334,0.99989862425345
"MRPL53:NM_026744",409.53611796814,-0.0434402425615329,0.225241862785288,0.596131320749083,0.99989862425345
"MRPL54:NM_025317",702.110683618165,-0.302801916800601,0.213406602878013,0.372178061071393,0.99989862425345
"MRPL55:NM_026035",398.183999167276,-0.0723102555697706,0.21348981196053,0.913478627312516,0.99989862425345
"MRPL9:NM_030116",1675.38661690178,-0.133207843977684,0.126843764815208,0.476108284707954,0.99989862425345
"MRPS10:NM_001146212:NM_001146211:NM_183086",261.929101038628,0.240331464666958,0.28335547099997,0.649914566495858,0.99989862425345
"MRPS11:NM_026498",351.095430147026,-0.0605749853009185,0.221819821315291,0.730267435184346,0.99989862425345
"MRPS12:NM_011885",602.375521508413,-0.30682580841139,0.179662826437613,0.232773252978968,0.99989862425345
"MRPS14:NM_025474",468.089673784068,-0.0796106951607044,0.194961501893155,0.89284154710867,0.99989862425345
"MRPS15:NM_025544",522.878672056972,0.00208295300589585,0.197008259759246,0.990174466951775,0.99989862425345
"MRPS16:NM_025440",574.301131305651,-0.331239328476695,0.184915816205532,0.192820365095199,0.99989862425345
"MRPS17:NM_025450",975.689477818124,-0.070212851653689,0.16436031236864,0.892418375420054,0.99989862425345
"MRPS18A:NM_026768",735.4581695182,-0.309283861480772,0.166615660720384,0.182311542386758,0.99989862425345
"MRPS18B:NM_025878",169.200966192127,-0.171973632957465,0.301368518281847,0.539685548667807,0.99989862425345
"MRPS18C:NM_026826",77.6917645841717,-0.186573843189014,0.46866593372526,0.865383971674442,0.99989862425345
"MRPS21:NM_078479",141.568158500679,-0.281427652191992,0.449553244282528,0.81091572395265,0.99989862425345
"MRPS22:NM_025485",241.677195926537,-0.128622467734835,0.284548443784647,0.482488725650851,0.99989862425345
"MRPS23:NM_024174",1258.158147632,-0.0025246166599298,0.158940121907209,0.979364120155907,0.99989862425345
"MRPS24:NM_026080",637.044962444812,0.0108269190560705,0.175244367682714,0.773368110106394,0.99989862425345
"MRPS25:NM_025578",235.240632921284,0.0819973159083151,0.260080778107526,0.688101028595392,0.99989862425345
"MRPS26:NM_207207",882.469919089537,-0.0619789421108808,0.181198849053906,0.309489329805249,0.99989862425345
"MRPS27:NM_173757",511.094795600182,-0.187344241942484,0.188200237351061,0.384592020271938,0.99989862425345
"MRPS28:NM_025434",296.618433804254,-0.0758259180002884,0.241600007233769,0.889437471796388,0.99989862425345
"MRPS2:NM_001166031:NM_080452",890.984298457751,0.0424572174023828,0.234591276722463,0.954368787675848,0.99989862425345
"MRPS30:NM_021556",1440.52893662506,0.114863684980422,0.145061745356676,0.707003746506979,0.99989862425345
"MRPS31:NM_020560",341.105995062261,-0.236541653134386,0.251331237195249,0.586396287920466,0.99989862425345
"MRPS33:NM_010270:NM_001010930",61.4359378674918,-0.55961627456481,0.503727503735415,0.502280801181738,0.99989862425345
"MRPS34:NM_023260",809.928177254574,-0.0488936609299432,0.162545205882882,0.954315326072866,0.99989862425345
"MRPS35:NM_145573",475.84549443155,-0.0869394842879208,0.200021488148362,0.797566670148828,0.99989862425345
"MRPS36:NM_025369",7.85337747945014,-0.349359288088529,1.32176677833888,0.694617457820682,0.99989862425345
"MRPS5:NM_029963",462.920524233161,-0.336302017897962,0.197418160800272,0.170862652490552,0.99989862425345
"MRPS6:NM_080456",437.65482020923,0.154562007207534,0.274602274997121,0.837564479111526,0.99989862425345
"MRPS7:NM_025305",1054.01596137469,0.0440824938406486,0.169112230136897,0.960698792714111,0.99989862425345
"MRPS9:NM_023514",882.178126785212,-0.150256340514451,0.167163898705692,0.643182560118116,0.99989862425345
"MRRF:NM_026422",207.965366521827,0.0593290401637333,0.320734204818588,0.592766473790645,0.99989862425345
"MRS2:NM_001013389",658.003659109241,0.00287115899692937,0.202539783334327,0.543134667892768,0.99989862425345
"MRTO4:NM_023536",202.822117356628,0.0372033400167595,0.355826372784392,0.451198956669672,0.99989862425345
"MRVI1:NM_010826:NM_194464",38.6954423460102,0.0768194636023928,0.6659297289714,0.988493887167792,0.99989862425345
"MS4A15:NM_001034898",1.45695838873236,-1.09313419542383,2.74619428131258,0.908915016420948,0.99989862425345
"MS4A1:NM_007641",0.227808566117016,-14.564502789353,286.375761070785,0.814225153278744,0.99989862425345
"MS4A4B:NM_021718",2749.86975821891,-0.127913556196795,0.257036225832031,0.606870634056438,0.99989862425345
"MS4A4C:NM_029499",25.3265192029615,0.192106646901954,0.862877017792815,0.967456115327562,0.99989862425345
"MS4A4D:NM_025658",14.7782145123428,-0.226811475781404,0.995760490193613,0.769584933186535,0.99989862425345
"MS4A6B:NM_027209",4230.64383967306,-0.1198429966182,0.196290780375579,0.788158487536119,0.99989862425345
"MS4A6C:NM_028595:NM_001166376",106.297688143132,0.159435664094789,0.376459699179456,0.832715263402817,0.99989862425345
"MS4A6D:NM_026835",19.4119984370743,-0.572411917419294,0.843472159079646,0.752610731277563,0.99989862425345
"MS4A7:NM_027836:NM_001025610",0.505751127762247,-14.5808588211777,286.2406499997,0.75229900180521,0.99989862425345
"MSGN1:NM_019544",3.89033026631918,0.644061693426834,1.72848768898608,0.56074379146658,0.99989862425345
"MSH2:NM_008628",3034.33396529583,-0.135724700732985,0.158254073228263,0.643192359781034,0.99989862425345
"MSH3:NM_010829",795.513718820609,-0.11952475276303,0.229269537552689,0.87370790015654,0.99989862425345
"MSH4:NM_031870",0.906628494876543,0.96353138134662,4.17900357453107,0.683179616109288,0.99989862425345
"MSH5:NM_013600:NM_001146215",77.0414075371186,0.188979729937134,0.462804428260147,0.258481465551306,0.99989862425345
"MSH6:NM_010830",5753.98112032406,0.0408316874278398,0.122357882285406,0.840979240708929,0.99989862425345
"MSI1:NM_008629",0.676517043963768,16.9475967919348,195.765730311265,0.382280196841915,0.99989862425345
"MSI2:NM_054043",4093.20107435382,0.185566252530809,0.167201714512249,0.532399759039514,0.99989862425345
"MSL1:NM_028722",6470.7277182774,0.0636144331903569,0.113551134043133,0.265964238561143,0.99989862425345
"MSL2:NM_001100451",4881.13007034384,-0.107709877447481,0.187879174590918,0.680455638595837,0.99989862425345
"MSL3:NM_010832",918.211049495694,-0.160549269264222,0.187749050522352,0.514602477401192,0.99989862425345
"MSL3L2:NM_001163833",52.097254450593,-0.0377677221881084,0.579868448839035,0.951924864823366,0.99989862425345
"MSLNL:NM_177822",3.04010392757267,0.924202513929295,2.09286645428228,0.695504871000879,0.99989862425345
"MSN:NM_010833",15929.3956098519,-0.0958950080039326,0.0930470397444036,0.287271946585514,0.99989862425345
"MSRA:NM_026322",262.068471677102,-0.148667937586115,0.268156735948943,0.834908616572862,0.99989862425345
"MSRB2:NM_029619",468.617212322686,0.0709864740727674,0.212889285855971,0.681112622582263,0.99989862425345
"MSRB3:NM_177092",46.108659831341,0.624820778942664,0.987632329982065,0.800985749744956,0.99989862425345
"MST1:NM_008243",27.5917675210174,0.604736397637029,0.745892773542264,0.675488355067566,0.99989862425345
"MST1R:NM_009074",10.2578868194042,0.659725136507329,1.14503040638955,0.67186683679898,0.99989862425345
"MSTO1:NM_144898",707.208571343627,0.169738611116656,0.184381167196463,0.644815575463953,0.99989862425345
"MSX1:NM_010835",1.80634833536581,3.73856189271073,3.23979652569146,0.243063608704665,0.99989862425345
"MSX2:NM_013601",0.270084447414822,-14.7654991512834,284.741286249435,0.791165634061419,0.99989862425345
"MT1:NM_013602",70.8018941582193,-0.262965748691444,0.466040305220078,0.454862730879243,0.99989862425345
"MT2:NM_008630",2.99616565526457,-0.375659584932235,1.92450658501642,0.943602765041529,0.99989862425345
"MT3:NM_013603",0.225505681321256,15.4311330256656,199.560615961704,0.703317041491171,0.99989862425345
"MTA2:NM_011842",12270.3227087044,0.105289588744928,0.0932097187949181,0.492755558134675,0.99989862425345
"MTA3:NM_001171054:NM_001171053:NM_001171052:NM_054082",3944.71443436582,-0.0525456739889503,0.105313928220403,0.882281362468449,0.99989862425345
"MTAG2:NR_027802",0.505751127762247,-14.5808588211777,286.2406499997,0.75229900180521,0.99989862425345
"MTAP1A:NM_032393:NM_001173506",79.8194835169457,0.930391263408118,0.950187250371535,0.549209853018154,0.99989862425345
"MTAP1B:NM_008634",46.6681481968925,1.04697563499726,1.08141483973452,0.608804002669734,0.99989862425345
"MTAP1S:NM_173013",4085.61728999577,0.20642556342231,0.140789941803071,0.264102328519787,0.99989862425345
"MTAP2:NM_001039934:NM_008632",2.19607331204627,-0.0346871690316405,3.18372245481167,0.954760131870429,0.99989862425345
"MTAP4:NM_008633",3825.85140040519,-0.0445339932411051,0.122413560382545,0.926678389365389,0.99989862425345
"MTAP6:NM_001048167:NM_010837:NM_001043355",34.2762256791719,1.39666386938306,1.21595522957592,0.383788715283066,0.99989862425345
"MTAP7:NM_008635",1124.96632072949,0.0588638605955064,0.142173863314216,0.721251285706684,0.99989862425345
"MTAP7D1:NM_001145970:NM_144941",6694.90449485934,0.125399455677256,0.0971728034177452,0.228233707889522,0.99989862425345
"MTAP7D2:NM_001081124",1.68246407005361,-0.0940136383406517,2.46718284998713,0.956230702557232,0.99989862425345
"MTAP7D3:NM_177293",1.51495049849098,-0.0477296653131355,3.47397174177289,0.811535760248789,0.99989862425345
"MTAP9:NM_001081230",44.1410390607976,-0.170198901352436,0.673032669700697,0.808149871065907,0.99989862425345
"MTBP:NM_001168250:NM_134092",204.024745959468,-0.0294444434396307,0.341018520410831,0.917536624226213,0.99989862425345
"MTCH1:NM_019880",2912.07524409823,0.128121435081786,0.165191455395949,0.413384771455046,0.99989862425345
"MTCH2:NM_019758",656.204760460449,-0.0811962659872935,0.170429898042454,0.297418161641084,0.99989862425345
"MTCP1:NM_010839:NM_001039373",189.356427485629,0.358688165632698,0.306256495413502,0.495454683355778,0.99989862425345
"MTERF:NM_172135:NM_001013023",46.6433651506486,0.517419654924701,0.565131658023031,0.436909288192305,0.99989862425345
"MTERFD1:NM_025547",430.511282088797,-0.077462686627566,0.204493714996899,0.628279499338059,0.99989862425345
"MTERFD2:NM_178051",317.808569958594,-0.0732621062715263,0.253770930025107,0.794673087700134,0.99989862425345
"MTERFD3:NM_028832",156.419955846372,-0.066790178111374,0.467036163354336,0.987106868227476,0.99989862425345
"MTF1:NM_008636",1367.05374287733,-0.0270130797732922,0.13367740000414,0.971527584624291,0.99989862425345
"MTFMT:NM_027134",508.446484412642,0.0300350261599204,0.198902301555153,0.732230377137242,0.99989862425345
"MTFR1:NM_026182",950.694431316222,-0.065791233521753,0.161351093331693,0.216353835873265,0.99989862425345
"MTG1:NM_199301",371.463188836999,0.110174069477373,0.21743487440854,0.878890241448753,0.99989862425345
"MTHFD1L:NM_001170785:NM_001170786:NM_172308",581.104396752594,0.114174737219964,0.214759696459669,0.847427104706636,0.99989862425345
"MTHFD2:NM_008638",173.231561278446,0.430308297205584,0.523514485087733,0.650932309602107,0.99989862425345
"MTHFR:NM_010840:NM_001161798:NR_027809",902.497441858928,0.0132924636832153,0.157486815602851,0.757748089346482,0.99989862425345
"MTHFS:NM_001128601",70.3602584260541,-0.382375561995068,0.469599884119084,0.586349966587948,0.99989862425345
"MTHFS:NM_007534",0.453314247438271,0.957399563421698,5.15412356226398,0.798041597378576,0.99989862425345
"MTHFS:NM_026829",40.9095687587305,-0.703984258085727,0.65340608229088,0.542803723694649,0.99989862425345
"MTHFSD:NM_172761:NM_001166482",390.67549055558,0.11857471752103,0.279444833061291,0.706831150214681,0.99989862425345
"MTIF2:NM_133767",519.35202462097,-0.11594019998271,0.186551649091809,0.37509830862564,0.99989862425345
"MTIF3:NM_029581",596.688766403215,0.0137180999138199,0.194397643141969,0.399423285227124,0.99989862425345
"MTL5:NM_001039658:NM_001039657",23.0068591659134,0.263813934089213,0.865333325020025,0.530640279908998,0.99989862425345
"MTM1:NM_001164190:NM_001164193:NM_001164192:NM_001164191:NM_019926",126.267432173218,-0.114830258403075,0.507492683516434,0.895545414269982,0.99989862425345
"MTMR10:NM_172742",309.056181934858,-0.15628009844053,0.26885694558724,0.842697545090585,0.99989862425345
"MTMR11:NM_181409",35.4724175844717,0.322516172734413,0.698695677164055,0.865592243522047,0.99989862425345
"MTMR12:NM_172958",2661.30406329538,-0.067224636346414,0.124981171023862,0.864119263884116,0.99989862425345
"MTMR14:NM_026849",1921.37890481221,-0.17654397755882,0.152042499764073,0.18742958355144,0.99989862425345
"MTMR15:NM_177893",270.368540864166,-0.114028247261181,0.25051621862273,0.581192012915084,0.99989862425345
"MTMR1:NM_016985",1611.86582321997,-0.0528705025930792,0.172128947745881,0.477318857866494,0.99989862425345
"MTMR2:NR_024025:NM_023858",1118.41447262196,-0.104775274405579,0.15385384704453,0.56238744142021,0.99989862425345
"MTMR3:NM_028860",7713.62431428705,-0.0672740547582495,0.126119285356173,0.451630551308988,0.99989862425345
"MTMR4:NM_133215",1534.00284165135,0.0552030146484403,0.133756813522514,0.898793162992179,0.99989862425345
"MTMR6:NM_144843",2177.62904908597,-0.120613893474397,0.133089631412396,0.349987110521888,0.99989862425345
"MTMR7:NM_001040699",6.90126269020143,-0.414856283223055,1.32423453885039,0.803947954314975,0.99989862425345
"MTMR9:NM_177594",1579.99893867542,-0.103503696157193,0.145815101640505,0.778600915093315,0.99989862425345
"MTO1:NM_026658",657.448640683169,0.0599671932304285,0.175872866349315,0.927962212008958,0.99989862425345
"MTOR:NM_020009",3510.92240452952,0.0137676006233379,0.137116621412967,0.506695622391852,0.99989862425345
"MTPAP:NM_026157",791.643464441256,-0.232441412487829,0.216666801876405,0.209745244235788,0.99989862425345
"MTR:NM_001081128",1149.8732901672,0.0176507422210959,0.173893320485304,0.240200035505413,0.99989862425345
"MTRF1:NM_145960",49.01656753855,-0.00603700583302221,0.565032346968734,0.825113948599024,0.99989862425345
"MTRF1L:NM_175374",339.114721955676,0.200580444546831,0.222697147381102,0.663485728100425,0.99989862425345
"MTRR:NM_172480",689.008438434529,0.132498160090962,0.181785868818167,0.471890182086878,0.99989862425345
"MTSS1:NM_001146180:NM_144800",1150.31366416411,-0.167207246014775,0.175506849575602,0.442022639762813,0.99989862425345
"MTSS1L:NM_198625",543.266021697805,0.200523894775883,0.205343452273541,0.616799797115485,0.99989862425345
"MTTP:NM_008642:NM_001163457",95.4321774803934,0.341794847596145,0.430180253951878,0.707456860930321,0.99989862425345
"MTUS1:NM_001005865:NM_001005864:NM_001005863",6.69242269718413,0.57878968139569,1.36137326039166,0.887926092981846,0.99989862425345
"MTUS2:NM_029920",50.8445188595391,-0.176048576963566,0.539143695758547,0.679343007936413,0.99989862425345
"MTVR2:NM_181452:NM_023166",2801.45235844064,-0.0998284450392133,0.118171024570584,0.497904682906677,0.99989862425345
"MTX1:NM_001161824:NM_013604",788.817394383893,0.160235281147364,0.178888237534437,0.565421001580464,0.99989862425345
"MTX2:NM_016804",220.239996381957,-0.1634369475548,0.291338144576208,0.230698707745302,0.99989862425345
"MUC13:NM_010739",1540.49269530856,-0.213149039088141,0.302050696730518,0.526748840159899,0.99989862425345
"MUC1:NM_013605",5.20104654138437,1.30289781867272,1.61152931191055,0.601980730256096,0.99989862425345
"MUC5AC:NM_010844",0.453314247438271,0.957399563421698,5.15412356226398,0.798041597378576,0.99989862425345
"MUC5B:NM_028801",0.503448242966487,14.7845063934696,163.631927233111,0.58032811388621,0.99989862425345
"MUC6:NM_181729",0.76797746094666,-16.1480100250292,274.360892300447,0.383037345200129,0.99989862425345
"MUDENG:NM_144535",691.166825883036,0.0267298312222844,0.205448142046239,0.65373233926515,0.99989862425345
"MUL1:NM_026689",1509.54519638878,-0.0124792166547462,0.130410986005486,0.941957043363495,0.99989862425345
"MUM1:NM_023431",1495.545759934,0.0303210523891078,0.163506915559309,0.183852766955872,0.99989862425345
"MUM1L1:NM_175541:NM_001164630:NM_001164633:NM_001164632:NM_001164631",3.13711957399021,0.0928716376007241,1.92013054803825,0.947809416675441,0.99989862425345
"MURC:NM_026509",3.85496303940865,-0.573131295778373,1.71762741707852,0.557278344727011,0.99989862425345
"MUSTN1:NM_181390",25.2272311775654,0.417505025428207,0.761293948338885,0.801292174410919,0.99989862425345
"MUT:NM_008650",480.352461600378,-0.0957207034458148,0.240488830864357,0.494070727506873,0.99989862425345
"MUTED:NM_139063",436.618125900156,-0.230082934715603,0.202168164360612,0.415191364796139,0.99989862425345
"MUTYH:NM_133250:NM_001159581",134.096393102516,-0.0186088974833701,0.3519903756471,0.638288457594872,0.99989862425345
"MVK:NM_023556",265.531685853033,-0.0521220469201685,0.298160787918573,0.2454173111426,0.99989862425345
"MVP:NM_080638",942.16263759038,0.182638748402712,0.159378383013816,0.498975011990434,0.99989862425345
"MX1:NR_003520:NM_010846",12.7182223149375,-0.469112733708805,1.04500862295288,0.827093564419348,0.99989862425345
"MX2:NR_003508:NM_013606",11.2645887082258,0.404165000055333,1.19197345196,0.707576922958219,0.99989862425345
"MXD1:NM_010751",1275.01237253218,-0.267207757333944,0.182550817381973,0.347878386177068,0.99989862425345
"MXD3:NM_016662",16.2085408108565,-0.686219220015888,1.0117427581477,0.367861021833829,0.99989862425345
"MXD4:NM_010753",8697.91149180794,-0.239143414454484,0.13361355000658,0.171157202942866,0.99989862425345
"MXRA7:NM_026280",12.6271013698295,1.0494083477322,2.53775836548766,0.912429038257891,0.99989862425345
"MXRA8:NM_024263",51.4042019755656,1.14550578087524,1.46398595080976,0.718195714038782,0.99989862425345
"MYADM:NM_001093764:NM_016969:NM_001093765:NM_001093766",498.974432398448,-0.43012004044005,0.256693178048632,0.236930889316851,0.99989862425345
"MYBL1:NM_008651",6.75966827769033,0.293780914898906,1.32747437096463,0.67511563408,0.99989862425345
"MYBL2:NM_008652",49.7312582573891,0.532269326942556,0.54717172981489,0.277992993621591,0.99989862425345
"MYBPC2:NM_146189",5.33224342619335,-1.39908149171009,1.81949718327699,0.742420579747633,0.99989862425345
"MYBPC3:NM_008653",2.56642575051752,0.301676552981961,2.2570289366981,0.614621217831917,0.99989862425345
"MYBPHL:NM_026831",0.277942561645231,-2.59827667735612,482.356609915757,0.647070370165294,0.99989862425345
"MYCBP2:NM_207215",8494.80462981328,0.114845876728338,0.0999116512713946,0.158401641774442,0.99989862425345
"MYCBP:NM_019660",152.619213137523,-0.301060884281816,0.352674378123026,0.362880171423813,0.99989862425345
"MYCBPAP:NM_170671",0.227808566117016,-14.564502789353,286.375761070785,0.814225153278744,0.99989862425345
"MYCL1:NM_008506",1.9627095164946,-1.4042838531868,2.62722597495737,0.866057224255399,0.99989862425345
"MYCN:NM_008709",148.294134349163,0.406030336737975,0.546114858323558,0.744574194746002,0.99989862425345
"MYCT1:NM_026793",1.26912281911739,0.766546382390586,3.55076019975296,0.973981252482799,0.99989862425345
"MYD88:NM_010851",1363.34777758379,0.176023093494747,0.207233795566035,0.685100682663427,0.99989862425345
"MYEF2:NM_001162417:NM_010852:NM_001162418",138.517047057436,-0.314069768110501,0.368712365222281,0.679873759966856,0.99989862425345
"MYEOV2:NR_028108:NM_001163425",471.770225716547,-0.274108497997283,0.322053485914597,0.674194585305257,0.99989862425345
"MYG1:NM_021713",840.833950070021,0.00334406262537219,0.156674083692568,0.973174151449392,0.99989862425345
"MYH10:NM_175260",186.092330657514,0.0108981038768651,0.369459069413379,0.960965562400064,0.99989862425345
"MYH11:NM_013607:NM_001161775",3.80903084836246,1.72504930442709,1.73903214228946,0.515877846690895,0.99989862425345
"MYH13:NM_001081250",0.277942561645231,-2.59827667735612,482.356609915757,0.647070370165294,0.99989862425345
"MYH14:NM_028021",9.24909141378498,-1.32075485894823,1.26487527004321,0.587686193892382,0.99989862425345
"MYH1:NM_030679",0.270084447414822,-14.7654991512834,284.741286249435,0.791165634061419,0.99989862425345
"MYH3:NM_001099635",0.681122813555287,-0.0331286672399514,4.6792894647819,0.757716102658297,0.99989862425345
"MYH7B:NM_001085378",3.93097426242385,-0.478977058199521,2.13215193988188,0.910807610861735,0.99989862425345
"MYH9:NM_022410",55068.5760285557,0.0208476089307116,0.0927369712570036,0.334214640619697,0.99989862425345
"MYL12B:NM_023402",4755.47950597184,-0.0907376161131647,0.115564520525674,0.27800134728258,0.99989862425345
"MYL1:NM_001113387:NM_021285",0.277942561645231,-2.59827667735612,482.356609915757,0.647070370165294,0.99989862425345
"MYL4:NM_010858",43.0225355404099,0.181919824618904,0.702648263591215,0.523168768617361,0.99989862425345
"MYL6B:NM_172259",170.546727074566,0.466628511390371,0.319186567261987,0.185146075481068,0.99989862425345
"MYL9:NM_172118",73.7790887228277,0.728170264059689,0.712212281341485,0.226935017912093,0.99989862425345
"MYLIP:NM_153789:NM_181043",2916.81349377616,-0.0946112804325747,0.177547524305114,0.861428304624798,0.99989862425345
"MYLK2:NM_001081044",1.00919937072873,0.937398072380747,3.7777329248796,0.813768542021006,0.99989862425345
"MYLK3:NM_175441",2.67689667216466,1.83590168529088,2.10581128927702,0.658932352600922,0.99989862425345
"MYLK4:NM_001166030",0.270084447414822,-14.7654991512834,284.741286249435,0.791165634061419,0.99989862425345
"MYLK:NM_139300",34.1936441562369,-0.820826523179297,0.64693863223674,0.226274569683851,0.99989862425345
"MYLPF:NM_016754",80.608381384802,0.279659250561645,0.431975602662912,0.570382843635892,0.99989862425345
"MYNN:NM_030557",815.391433413266,-0.186664885707559,0.227077508605512,0.595574661270821,0.99989862425345
"MYO10:NM_019472",1514.22222854095,-0.147658921768878,0.191002013890554,0.267503872316689,0.99989862425345
"MYO15:NM_001103171:NM_010862:NM_182698",2.68245190159931,3.61313039604319,2.77526772822584,0.389483797776681,0.99989862425345
"MYO16:NM_001081397",1.96040663169884,-0.0949898758627235,2.38363388659879,0.993537889355401,0.99989862425345
"MYO18A:NM_011586",4015.30015111839,0.207951725498334,0.167780613060273,0.225681921092939,0.99989862425345
"MYO18B:NM_028901",1.91027263617063,-0.404126200202795,2.43418292924555,0.916750913847957,0.99989862425345
"MYO1A:NM_001081219",5.24657476732107,2.57796468518194,1.77503221341571,0.241377119451442,0.99989862425345
"MYO1B:NM_010863:NM_001161817",13.2894502073965,0.928474515574971,1.41194004126534,0.637927831305794,0.99989862425345
"MYO1C:NM_008659:NM_001080774:NM_001080775",955.616004315375,-0.125001330281038,0.16697493393981,0.162421564192697,0.99989862425345
"MYO1D:NM_177390",19.3853742910026,1.04717533828569,1.50072034136838,0.731072005124811,0.99989862425345
"MYO1G:NM_178440",5099.75202639719,0.215887983385228,0.204115442478644,0.295106338416519,0.99989862425345
"MYO1H:NM_001164573",4.57764880309458,-0.201263812757651,1.92066751544582,0.951649041773908,0.99989862425345
"MYO3B:NM_177376",1.8633909852813,1.37557320732442,3.15893888245104,0.867719269605134,0.99989862425345
"MYO5B:NM_201600",1.51264761369522,1.92953128940441,3.28617681347308,0.655614539171899,0.99989862425345
"MYO5C:NM_001081322",17.50913801846,0.079545341047158,0.947006497836055,0.646681009006133,0.99989862425345
"MYO6:NM_001039546",95.5658446864317,-0.0525771075525132,0.395390622228672,0.963860983430752,0.99989862425345
"MYO7A:NM_008663",40.6685493902069,0.202099155371198,0.612893056359368,0.847628821614734,0.99989862425345
"MYO7B:NM_032394",0.227808566117016,-14.564502789353,286.375761070785,0.814225153278744,0.99989862425345
"MYO9A:NM_173018",396.798598359756,-0.068159533562233,0.262689811771573,0.746017944226241,0.99989862425345
"MYO9B:NM_015742:NM_001142323:NM_001142322",10469.7746703553,0.145862484383857,0.125053580027445,0.414318727950284,0.99989862425345
"MYOC:NM_010865",0.733559693879262,-15.4838347024552,279.206720592017,0.721913215064,0.99989862425345
"MYOF:NM_001099634",214.449423264292,0.599566522899881,0.423218001412777,0.351076372596829,0.99989862425345
